player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
aj-davis,Aj Davis,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,0.0,0.0,8.0,,,
alexander-coleman,Alexander Coleman,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,6.0,2.0,,,,,,,0.0,0.0,1.0
brandon-munoz,Brandon Munoz,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
brentley-allen,Brentley Allen,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,16.0,21.0,0.0,33.0,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
caleb-lowery-refused-to-report,Caleb Lowery (Refused to Report),WR,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
charles-reid,Charles Reid,DB,3.0,,2.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
charles-westbrook,Charles Westbrook,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,1.0,0.0,0.0,7.0,,,
damon-stokes,Damon Stokes,WR,,,,,,,,,,,,,,1.0,,,,14.0,14.0,0.0,14.0,,,,,,,,,,,,28.0,28.0,0.0,0.0,28.0,1.0,,,,,,,,,
david-ross,David Ross,RB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,1.0
donovan-johnson,Donovan Johnson,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,8.0,2.0,17.0,17.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0
dontae-mason,Dontae Mason,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
fred-hardgrove,Fred Hardgrove,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,28.0,3.0,3.0,11.0,6.0,0.0,1.0,19.0,0.0,0.0,3.0
gibson-ziah,Gibson Ziah,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
grant-russell-injured-reserve,Grant Russell (Injured Reserve),QB,,591.0,,,,,,,,,,,3.0,,,,,,,,,22.0,13.0,9.0,19.0,9.0,48.0,0.0,1.0,45.0,111.0,0.0,,,,,,,1.0,8.0,14.0,0.0,0.0,16.0,,,
isaiah-lewis,Isaiah Lewis,DL/DB,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
