player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
arnell-anderson,Arnell Anderson,LB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
dnerius-antoine,D'Nerius Antoine,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10.0,14.0,0.0,0.0,19.0,2.0,2.0,5.0,9.0,0.0,1.0,15.0,0.0,0.0,0.0
darrell-wallace,Darrell Wallace,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
deshayvion-mcrath,De'Shayvion Mcrath,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
deandre-churchill,Deandre Churchill,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,17.0,0.0,0.0,33.0,3.0,,,,,,,0.0,0.0,1.0
demarius-washington,Demarius Washington,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,41.0,0.0,2.0,51.0,2.0,,,,,,,,,
emanuel-aquilar-medrano,Emanuel Aquilar-Medrano,K,,,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evan-dimaggio,Evan DiMaggio,LB,6.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.0,4.0
jacobi-brewer,Jacobi Brewer,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
jaden-sutton,Jaden Sutton,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,0.0,6.0,1.0,8.0,27.0,6.0,0.0,0.0,45.0,,,
jalen-knox,Jalen Knox,DB,1.0,,3.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,4.0,5.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
jamell-winn-ii,Jamell Winn Ii,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0
jaylen-pickle,Jaylen Pickle,DL,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jyaire-stevens,Jyaire Stevens,DL,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0
kaleb-macaway,Kaleb Macaway,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
keontae-chavies,Keontae Chavies,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
kyle-meyers,Kyle Meyers,DB,3.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
laroderick-scott,La'Roderick Scott,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
levonta-hall,Levonta Hall,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
mason-pierce,Mason Pierce,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,7.0,1.0,7.0,18.0,3.0,0.0,1.0,20.0,,,
matt-friess,Matt Friess,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,0.0,0.0,16.0,2.0,,,,,,,,,
matt-struck,Matt Struck,QB,,600.0,,,,,,,,,,,1.0,,,,,,,,,10.0,6.0,4.0,41.0,13.0,85.0,0.0,2.0,200.0,80.0,0.0,,,,,,,3.0,11.0,8.0,0.0,1.0,27.0,,,
michael-moton,Michael Moton,DB,0.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
quinton-williams,Quinton Williams,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,19.0,0.0,0.0,42.0,3.0,,,,,,,0.0,0.0,1.0
rashad-ridley,Rashad Ridley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,17.0,0.0,0.0,42.0,4.0,2.0,3.0,2.0,0.0,1.0,4.0,,,
shaquez-bond,Shaquez Bond,DB,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
