player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
aubrey-miller-jr,Aubrey Miller Jr.,LB,,,,,,,,,,,,,,1.0
boris-bede,Boris Bede,K,2.0,47.0,,0.0,,,,,,,,,0.0,1.0
dk-bonhomme,D.K. Bonhomme,LB,,,,,,,,,,,,,,1.0
darrius-bratton,Darrius Bratton,DB,,,,1.0,,,,,,,,,0.0,1.0
devodric-bynum,Devodric Bynum,DB,,,,0.0,,,,,,,,,0.0,3.0
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,0.0,93.0,7.0,,,,
edm-dst,EDM DST,DST,,,,0.0,,,31.0,,,,,,0.0,
edm-k,EDM K,K,2.0,47.0,,,,,,,,,,,,
edm-qb,EDM QB,QB,,,1.0,,2.0,336.0,,,,,,12.0,,
eugene-lewis,Eugene LEWIS,WR,,,,0.0,,,,0.0,85.0,4.0,,,0.0,1.0
hergy-mayala,Hergy Mayala,WR,,,,,,,,2.0,40.0,5.0,,,,
hunter-steward,Hunter Steward,OL,,,,0.0,,,,,,,,,0.0,1.0
jake-julien,Jake Julien,P,,,,,,,,,,,,,,2.0
javon-leake,Javon LEAKE,RB,,,,,,,,0.0,4.0,1.0,0.0,4.0,,
jerminic-smith,Jerminic Smith,WR,,,,,,,,0.0,12.0,1.0,,,,
joel-dublanko,Joel Dublanko,LB,,,,0.0,,,,,,,,,0.0,1.0
kai-gray,Kai Gray,CB/DB,,,,1.0,,,,,,,,,0.0,2.0
kevin-brown,Kevin BROWN,LB/P/RB,,,,,,,,0.0,26.0,5.0,0.0,23.0,,
kordell-jackson,Kordell Jackson,DB,,,,0.0,,,,,,,,,0.0,5.0
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,,62.0,9.0,,,,1.0
malik-flowers,Malik Flowers,WR,,,,,,,,0.0,14.0,1.0,,,,
martez-ivey,Martez Ivey,OL,,,,0.0,,,,,,,,,0.0,0.0
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,,1.0,,2.0,336.0,,,,,0.0,6.0,,
michael-brodrique,Michael Brodrique,LB,,,,0.0,,,,,,,,,1.0,3.0
nick-anderson,Nick Anderson,LB,,,,0.0,,,,,,,,,0.0,5.0
noah-curtis,Noah Curtis,DL,,,,0.0,,,,,,,,,0.0,1.0
nyles-morgan,Nyles Morgan,DB/LB,,,,0.0,,,,,,,,,0.0,10.0
olivier-muembi,Olivier Muembi,LB,,,,0.0,,,,,,,,,0.0,2.0
robert-nkemdiche,Robert Nkemdiche,DL/DT,,,,0.0,,,,,,,,,1.0,1.0
sam-acheampong,Sam Acheampong,DL,,,,0.0,,,,,,,,,0.0,1.0
tre-ford,Tre Ford,QB,,,,,,,,,,,,,,5.0
