player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
andrew-reed,Andrew Reed,,0.0,1.0,1.0,1.0,11.0
benjamin-holcombe,Benjamin Holcombe,,0.0,1.0,1.0,1.0,11.0
callum-mclain,Callum McLAIN,,0.0,1.0,1.0,1.0,11.0
colin-mouat,Colin Mouat,,0.0,1.0,1.0,1.0,11.0
irakli-enukidze,Irakli Enukidze,,1.0,1.0,0.0,11.0,1.0
irakli-khechuashvili,Irakli Khechuashvili,,1.0,1.0,0.0,11.0,1.0
james-whittle,James Whittle,,0.0,1.0,1.0,1.0,11.0
kakhaber-arabidze,Kakhaber Arabidze,,1.0,1.0,0.0,11.0,1.0
koka-kalandadze,Koka Kalandadze,,1.0,1.0,0.0,11.0,1.0
mikheil-bujiashvili,Mikheil Bujiashvili,,1.0,1.0,0.0,11.0,1.0
