player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
jan-hess,Jan Hess,,0.0,1.0,1.0,7.0,9.0
justin-hausherr,Justin Hausherr,,0.0,1.0,1.0,7.0,9.0
lukas-klima,Lukas Klima,,1.0,1.0,0.0,9.0,7.0
lukas-klipa,Lukas Klipa,,1.0,1.0,0.0,9.0,7.0
marco-hösli,Marco Hösli,,0.0,1.0,1.0,7.0,9.0
marek-cernovsky,Marek Cernovsky,,1.0,1.0,0.0,9.0,7.0
martin-jurik,Martin Jurik,,1.0,1.0,0.0,9.0,7.0
philipp-hösli,Philipp Hösli,,0.0,1.0,1.0,7.0,9.0
simon-gloor,Simon Gloor,,0.0,1.0,1.0,7.0,9.0
vit-chabicovsky,Vit Chabicovsky,,1.0,1.0,0.0,9.0,7.0
