player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
aaron-green,Aaron Green,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,9.0,,,
aaron-murray,Aaron Murray,QB,,30.0,,,,,,,0.0,0.0,2.0,0.0,0.0,,,,,3.0,,41.0,1.0,215.0,,,,,,,,,,,,4.0,0.0,14.0,,,
alonzo-moore,Alonzo Moore,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,1.0,,,,,2.0,
antonio-simmons,Antonio Simmons,DE/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
arthur-miley,Arthur Miley,DL/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
austin-larkin,Austin Larkin,DB,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
brandon-radcliff,Brandon Radcliff,RB,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,27.0,5.0,6.0,0.0,24.0,,6.0,
brandon-watts,Brandon Watts,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
bug-howard,Bug Howard,TE/WR,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,9.0,2.0,,,,1.0,3.0,
cameron-clear,Cameron Clear,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45.0,5.0,,,,,5.0,
cameron-nizialek,Cameron Nizialek,P,,,,,,,,,,,,,,,,,,,,,,,,44.8,64.0,1.0,269.0,6.0,0.0,1.0,,,,,,,,,
carlos-merritt,Carlos Merritt,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
chase-dutra,Chase Dutra,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
danny-ezechukwu,Danny Ezechukwu,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
darnell-leslie,Darnell Leslie,DB/LB,1.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
david-dean,David Dean,DT/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
devante-bausby,De\'Vante Bausby,CB/DB,1.0,,,,,,,,,,,,,10.0,10.0,0.0,10.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
demarcus-ayers,Demarcus Ayers,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,2.0,,,,,3.0,
denard-robinson,Denard Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,14.0,,,
derron-smith,Derron Smith,DB,1.0,,,,,,,,,,,,,87.0,87.0,1.0,87.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,
des-lawrence,Des Lawrence,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
duke-thomas,Duke Thomas,DB,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
dylan-donahue,Dylan Donahue,DB/LB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
ed-reynolds,Ed Reynolds,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
evan-rodriguez,Evan Rodriguez,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,33.0,1.0,,,,,1.0,
greg-ward,Greg Ward,WR,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,0.0,13.0,2.0,,,,,4.0,
jt-jones,J.T. Jones,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
james-quick,James Quick,WR,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,0.0,31.0,2.0,,,,,2.0,
jayrone-elliott,Jayrone Elliott,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
jeff-luc,Jeff Luc,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
joe-zema,Joe Zema,DB,,,,,,,,,,,,,,,,,,,,,,,,50.7,62.0,1.0,304.0,6.0,0.0,1.0,,,,,,,,,
joel-lanning,Joel Lanning,DB/LB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
joey-mbu,Joey Mbu,DB,2.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
jordan-thomas,Jordan Thomas,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
justin-thomas,Justin Thomas,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,4.0,1.0,0.0,0.0,,9.0,
keshun-freeman,KeShun Freeman,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
keith-towbridge,Keith Towbridge,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.0,5.0,,,,,5.0,
kenneth-farrow,Kenneth Farrow,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,9.0,1.0,35.0,,2.0,
khalil-bass,Khalil Bass,DB/LB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
