player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
br-mcdermott,BR McDermott,,6.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,1.0
cj-green,CJ Green,,9.0,1.0,0.0,7.0,10.0,0.0,24.0,0.0,0.0,30.0,0.0,0.0,,,1.0
d-pretorius,D Pretorius,,3.0,0.0,0.0,6.0,2.0,0.0,24.0,0.0,0.0,29.0,2.0,1.0,,,1.0
dr-sams,DR Sams,,2.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,34.0,1.0,0.0,,,1.0
g-motie,G Motie,,,,,,,,20.0,1.0,0.0,21.0,5.0,0.0,1.0,,1.0
he-van-der-dussen,HE van der Dussen,,9.0,0.0,0.0,3.0,4.0,0.0,,,,,,,,,1.0
imran-tahir,Imran Tahir,,,,,,,,24.0,0.0,0.0,16.0,1.0,0.0,,,1.0
k-alleyne,K Alleyne,,9.0,2.0,0.0,1.0,11.0,0.0,,,,,,,,,1.0
khm-james,KHM James,,13.0,3.0,0.0,9.0,26.0,1.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0
mm-ali,MM Ali,,3.0,0.0,1.0,7.0,7.0,1.0,6.0,0.0,0.0,8.0,0.0,2.0,,,1.0
q-sampson,Q Sampson,,36.0,3.0,0.0,2.0,50.0,4.0,,,,,,,,,1.0
q-de-kock,Q de Kock,,10.0,2.0,0.0,2.0,12.0,0.0,,,,,,,2.0,1.0,1.0
r-powell,R Powell,,4.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,,1.0
r-shepherd,R Shepherd,,13.0,0.0,0.0,5.0,20.0,2.0,18.0,0.0,0.0,21.0,0.0,0.0,,,1.0
rr-simmonds,RR Simmonds,,3.0,0.0,1.0,10.0,3.0,0.0,24.0,0.0,0.0,35.0,1.0,2.0,,,1.0
s-joseph,S Joseph,,,,,,,,18.0,0.0,0.0,18.0,2.0,0.0,1.0,,1.0
sd-hope,SD Hope,,19.0,1.0,0.0,3.0,31.0,2.0,,,,,,,1.0,,1.0
sd-parris,SD Parris,,18.0,0.0,0.0,4.0,15.0,1.0,,,,,,,1.0,,1.0
se-rutherford,SE Rutherford,,32.0,1.0,0.0,5.0,27.0,2.0,18.0,0.0,0.0,35.0,2.0,4.0,,,1.0
so-hetmyer,SO Hetmyer,,39.0,8.0,0.0,4.0,68.0,3.0,,,,,,,2.0,,1.0
ssj-brooks,SSJ Brooks,,1.0,0.0,1.0,8.0,1.0,0.0,,,,,,,1.0,,1.0
z-motara,Z Motara,,1.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,39.0,1.0,1.0,,,1.0
