player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
aedan-johnson,AEDAN JOHNSON,K,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,4.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
amos-coleman-iii,Amos Coleman III,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
carlos-thompson-jr,Carlos Thompson Jr.,WR,,,,,,,,,,,,,,,3.0,,,,,10.0,0.0,31.0,,,,,,,,,,,25.0,33.0,0.0,0.0,1.0,75.0,3.0,0.0,,,,,,,,,
chei-hill,Chei Hill,DL,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
claude-davis,Claude Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,1.0,2.0,1.0,,2.0,2.0,0.0,4.0,0.0,1.0,6.0,,
dejon-walden,Dejon Walden,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
delvon-randall,Delvon Randall,LB,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,4.0
derrick-jones,Derrick Jones,CB/DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
derrick-maxwell-jr,Derrick Maxwell Jr,,2.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0
desmond-maxwell,Desmond  Maxwell,FB/LB/RB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,12.0,12.0,0.0,0.0,0.0,12.0,1.0,,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0
dontorian-best,Dontorian Best,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
ezrah-thibodeaux,Ezrah Thibodeaux,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
javonte-johnson,JaVonte Johnson,QB,0.0,368.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,,,,,,38.0,14.0,33.0,11.0,0.0,54.0,0.0,3.0,155.0,0.0,,,,,,,,,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
jadarius-byrd,Jadarius Byrd,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
jamal-couch,Jamal Couch,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,0.0,0.0,10.0,1.0,,-3.0,0.0,0.0,1.0,0.0,0.0,-3.0,,
jaquan-artis,Jaquan Artis,DL/LB,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
javonte-haynes,Javonte Haynes,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
jordan-gandy,Jordan Gandy,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,1.0,3.0,1.0,,,,,,,,,0.0,1.0
kendyl-williams,Kendyl Williams,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,9.0,14.0,0.0,0.0,0.0,53.0,6.0,,,,,,,,,0.0,0.0
kyle-kaplan,Kyle Kaplan,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ledarian-mcallister,Ledarian Mcallister,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,0.0,1.0,6.0,1.0,,,,,,,,,,
malik-honeycutt,Malik Honeycutt,WR,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,3.0,,,,,7.0,0.0,22.0,,,,,,,,,,,13.0,26.0,0.0,0.0,2.0,151.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
malik-mcdowell,Malik Mcdowell,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
omari-alexander,Omari Alexander,,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,2.0
payton-muljo,Payton Muljo,DT,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,15.0,15.0,0.0,0.0,1.0,15.0,1.0,,,,,,,,,0.0,1.0
