player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
agnes-knochenhauer,Agnes Knochenhauer,,0.0,1.0,1.0,3.0,6.0
anna-hasselborg,Anna Hasselborg,,0.0,1.0,1.0,3.0,6.0
emma-miskew,Emma Miskew,,1.0,1.0,0.0,6.0,3.0
johanna-heldin,Johanna Heldin,,0.0,1.0,1.0,3.0,6.0
rachel-brown,Rachel Brown,,1.0,1.0,0.0,6.0,3.0
rachel-homan,Rachel Homan,,1.0,1.0,0.0,6.0,3.0
sara-mcmanus,Sara McManus,,0.0,1.0,1.0,3.0,6.0
sarah-wilkes,Sarah Wilkes,,1.0,1.0,0.0,6.0,3.0
sofia-scharback,Sofia Scharback,,0.0,1.0,1.0,3.0,6.0
tracy-fleury,Tracy Fleury,,1.0,1.0,0.0,6.0,3.0
