player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-russell,AD Russell,,11.0,0.0,0.0,6.0,14.0,1.0,12.0,0.0,0.0,17.0,0.0,0.0,2.0,1.0
ahmed-shehzad,Ahmed Shehzad,,7.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,1.0
cak-walton,CAK Walton,,20.0,1.0,0.0,3.0,36.0,4.0,,,,,,,,1.0
cd-barnwell,CD Barnwell,,10.0,0.0,0.0,4.0,11.0,1.0,6.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0
ch-gayle,CH Gayle,,46.0,3.0,0.0,1.0,43.0,2.0,24.0,0.0,0.0,15.0,1.0,0.0,1.0,1.0
cs-baugh,CS Baugh,,7.0,1.0,1.0,8.0,10.0,0.0,,,,,,,,1.0
d-ramdin,D Ramdin,,3.0,0.0,0.0,6.0,2.0,0.0,,,,,,,,1.0
de-bernard,DE Bernard,,1.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,26.0,0.0,2.0,,1.0
dp-hyatt,DP Hyatt,,7.0,0.0,0.0,4.0,2.0,0.0,,,,,,,,1.0
ja-rudolph,JA Rudolph,,19.0,2.0,0.0,5.0,18.0,0.0,,,,,,,,1.0
jec-franklin,JEC Franklin,,29.0,1.0,0.0,3.0,40.0,2.0,,,,,,,1.0,1.0
k-santokie,K Santokie,,,,,,,,24.0,0.0,0.0,33.0,2.0,0.0,,1.0
lmp-simmons,LMP Simmons,,36.0,2.0,0.0,1.0,30.0,2.0,,,,,,,,1.0
m-muralitharan,M Muralitharan,,,,,,,,24.0,0.0,0.0,35.0,1.0,1.0,,1.0
mj-guptill,MJ Guptill,,36.0,5.0,0.0,2.0,39.0,0.0,,,,,,,1.0,1.0
mohammad-hafeez,Mohammad Hafeez,,6.0,0.0,0.0,5.0,6.0,0.0,24.0,0.0,0.0,35.0,1.0,0.0,,1.0
no-miller,NO Miller,,,,,,,,24.0,0.0,0.0,20.0,0.0,0.0,,1.0
rr-sarwan,RR Sarwan,,,,,,,,,,,,,,1.0,1.0
sa-jacobs,SA Jacobs,,,,,,,,24.0,0.0,0.0,24.0,1.0,0.0,,1.0
sp-narine,SP Narine,,,,,,,,24.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0
v-permaul,V Permaul,,,,,,,,18.0,0.0,0.0,25.0,1.0,2.0,,1.0
vd-philander,VD Philander,,2.0,0.0,0.0,7.0,1.0,0.0,24.0,0.0,0.0,23.0,2.0,1.0,,1.0
