player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
christoffer-sundgren,Christoffer Sundgren,,1.0,1.0,0.0,10.0,4.0
lukas-klima,Lukas Klima,,0.0,1.0,1.0,4.0,10.0
lukas-klipa,Lukas Klipa,,0.0,1.0,1.0,4.0,10.0
marek-cernovsky,Marek Cernovsky,,0.0,1.0,1.0,4.0,10.0
martin-jurik,Martin Jurik,,0.0,1.0,1.0,4.0,10.0
niklas-edin,Niklas Edin,,1.0,1.0,0.0,10.0,4.0
oskar-eriksson,Oskar Eriksson,,1.0,1.0,0.0,10.0,4.0
radek-bohac,Radek Bohac,,0.0,1.0,1.0,4.0,10.0
rasmus-wranå,Rasmus Wranå,,1.0,1.0,0.0,10.0,4.0
simon-olofsson,Simon Olofsson,,1.0,1.0,0.0,10.0,4.0
