player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-balbirnie,A Balbirnie,,8.0,0.0,0.0,3.0,6.0,0.0,,,,,,,,1.0
ac-evans,AC Evans,,,,,,,,24.0,0.0,0.0,48.0,1.0,1.0,,1.0
cd-wallace,CD Wallace,,12.0,2.0,1.0,6.0,19.0,1.0,,,,,,,,1.0
cs-macleod,CS MacLeod,,29.0,3.0,1.0,3.0,35.0,1.0,,,,,,,,1.0
gh-dockrell,GH Dockrell,,7.0,1.0,1.0,8.0,15.0,1.0,18.0,0.0,0.0,35.0,0.0,1.0,,1.0
hg-munsey,HG Munsey,,27.0,6.0,0.0,1.0,50.0,2.0,,,,,,,1.0,1.0
j-little,J Little,,1.0,1.0,1.0,9.0,4.0,0.0,24.0,0.0,0.0,33.0,0.0,0.0,,1.0
kj-coetzer,KJ Coetzer,,38.0,9.0,0.0,2.0,74.0,4.0,,,,,,,1.0,1.0
kj-obrien,KJ O'Brien,,38.0,5.0,0.0,2.0,65.0,4.0,,,,,,,,1.0
l-tucker,L Tucker,,7.0,0.0,0.0,4.0,6.0,0.0,,,,,,,,1.0
ma-leask,MA Leask,,,,,,,,6.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0
mh-cross,MH Cross,,2.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
mrj-watt,MRJ Watt,,,,,,,,24.0,0.0,0.0,26.0,3.0,1.0,,1.0
pkd-chase,PKD Chase,,,,,,,,21.0,0.0,1.0,40.0,1.0,0.0,,1.0
pr-stirling,PR Stirling,,42.0,5.0,0.0,1.0,56.0,2.0,,,,,,,1.0,1.0
raj-smith,RAJ Smith,,,,,,,,18.0,0.0,0.0,30.0,0.0,0.0,,1.0
rd-berrington,RD Berrington,,4.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,,1.0
sc-getkate,SC Getkate,,9.0,1.0,0.0,6.0,16.0,1.0,12.0,0.0,0.0,15.0,2.0,0.0,,1.0
sm-sharif,SM Sharif,,,,,,,,24.0,0.0,0.0,35.0,1.0,0.0,,1.0
sw-poynter,SW Poynter,,4.0,1.0,0.0,7.0,6.0,0.0,,,,,,,2.0,1.0
simi-singh,Simi Singh,,4.0,0.0,0.0,5.0,3.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,,1.0
wb-rankin,WB Rankin,,,,,,,,24.0,0.0,0.0,39.0,1.0,0.0,,1.0
