player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
a-gardner,A Gardner,,,,,,,,6.0,0.0,0.0,6.0,0.0,0.0,1.0
a-king,A King,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0
d-brown,D Brown,,,,,,,,6.0,0.0,1.0,3.0,0.0,0.0,1.0
dn-wyatt,DN Wyatt,,12.0,2.0,1.0,1.0,14.0,0.0,,,,,,,1.0
ml-schutt,ML Schutt,,,,,,,,6.0,0.0,0.0,8.0,0.0,0.0,1.0
tm-mcgrath,TM McGrath,,,,,,,,6.0,0.0,0.0,6.0,0.0,2.0,1.0
tt-beaumont,TT Beaumont,,14.0,1.0,1.0,2.0,6.0,0.0,,,,,,,1.0
