player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
amanda-zahui-b,Amanda Zahui B.,,,,2.0,,2.0,,,2.0,,3.0,0.5,2.0,1.0,10.266666666666667,,-3.0,1.0,2.0,,1.0
arella-guirantes,Arella Guirantes,,,1.0,2.0,,2.0,,0.4,5.0,2.0,3.0,1.0,2.0,2.0,18.066666666666666,,9.0,6.0,2.0,,1.0
beatrice-mompremier,Beatrice Mompremier,,1.0,1.0,3.0,,,,,,,3.0,,,,9.066666666666666,,3.0,,3.0,1.0,
briann-january,Briann January,,3.0,,,,1.0,,,2.0,,2.0,1.0,2.0,2.0,40.0,,4.0,2.0,,1.0,1.0
brionna-jones,Brionna Jones,,2.0,1.0,4.0,,,,0.769,13.0,10.0,3.0,0.75,4.0,3.0,37.083333333333336,2.0,7.0,23.0,6.0,1.0,3.0
brittney-sykes,Brittney Sykes,W,3.0,,7.0,,1.0,,0.571,7.0,4.0,1.0,1.0,3.0,3.0,34.2,,3.0,11.0,7.0,2.0,2.0
chiney-ogwumike,Chiney Ogwumike,,2.0,1.0,2.0,1.0,1.0,1.0,0.4,5.0,2.0,3.0,,,,18.733333333333334,,3.0,5.0,2.0,1.0,
dewanna-bonner,DeWanna Bonner,,5.0,,5.0,0.2,5.0,1.0,0.286,14.0,4.0,3.0,1.0,5.0,5.0,35.28333333333333,,,14.0,5.0,,4.0
erica-wheeler,Erica Wheeler,G,9.0,,5.0,,1.0,,0.385,13.0,5.0,5.0,1.0,3.0,3.0,33.916666666666664,1.0,1.0,13.0,6.0,2.0,2.0
jasmine-thomas,Jasmine Thomas,,6.0,,2.0,0.5,6.0,3.0,0.364,11.0,4.0,2.0,0.667,3.0,2.0,35.86666666666667,,9.0,13.0,2.0,4.0,2.0
jonquel-jones,Jonquel Jones,,,1.0,5.0,,3.0,,0.467,15.0,7.0,5.0,0.727,11.0,8.0,29.15,6.0,4.0,22.0,11.0,1.0,4.0
kaila-charles,Kaila Charles,,,1.0,2.0,,,,0.333,3.0,1.0,1.0,,,,9.416666666666666,1.0,-2.0,2.0,3.0,,
kristi-toliver,Kristi Toliver,,2.0,,,1.0,1.0,1.0,0.5,2.0,1.0,,,,,25.866666666666667,,-18.0,3.0,,1.0,3.0
natisha-hiedeman,Natisha Hiedeman,G,,,,,1.0,,,2.0,,1.0,,,,4.133333333333334,,-5.0,,,,
nia-coffey,Nia Coffey,,,2.0,,0.4,5.0,2.0,0.545,11.0,6.0,5.0,1.0,4.0,4.0,20.016666666666666,1.0,-3.0,18.0,1.0,,2.0
nneka-ogwumike,Nneka Ogwumike,,4.0,,1.0,0.5,2.0,1.0,0.667,9.0,6.0,4.0,,,,30.983333333333334,1.0,-5.0,13.0,2.0,1.0,4.0
tea-cooper,Te'a Cooper,,,,1.0,,1.0,,0.333,3.0,1.0,,,,,7.95,,-7.0,2.0,1.0,,
