player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
aakiel-greer,Aakiel Greer,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,24.0,0.0,0.0,2.0,53.0,5.0,,-2.0,0.0,0.0,2.0,0.0,0.0,-3.0,,
ammon-lakip,Ammon Lakip,K,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
angelo-grose,Angelo Grose,WR,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,4.0
byron-edwards,BYRON EDWARDS,WR,5.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,,16.0,0.0,33.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,6.0
bashu-delco-ii,Bashu Delco Ii,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
brandon-lombana,Brandon Lombana,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,20.0,21.0,0.0,0.0,0.0,40.0,2.0,,,,,,,,,0.0,1.0
caden-campoileti,Caden Campoileti,,4.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0
dalton-cole,Dalton Cole,QB,,464.0,,,,,,,,,,,,2.0,,,,,,,,,28.0,13.0,24.0,5.0,0.0,24.0,0.0,0.0,67.0,0.0,,,,,,,,,3.0,6.0,0.0,6.0,0.0,1.0,15.0,,
deshon-williams,Deshon  Williams,TE/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,7.0,2.0,,1.0,1.0,0.0,2.0,0.0,1.0,2.0,,
donte-reed,Donte Reed,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
