player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
collinda-joseph,Collinda Joseph,,0.0,1.0,1.0,5.0,6.0
gil-dash,Gil Dash,,0.0,1.0,1.0,5.0,6.0
ina-forrest,Ina Forrest,,0.0,1.0,1.0,5.0,6.0
jon-thurston,Jon Thurston,,0.0,1.0,1.0,5.0,6.0
kristina-ulander,Kristina Ulander,,1.0,1.0,0.0,6.0,5.0
marcus-holm,Marcus Holm,,1.0,1.0,0.0,6.0,5.0
mark-ideson,Mark Ideson,,0.0,1.0,1.0,5.0,6.0
ronny-persson,Ronny Persson,,1.0,1.0,0.0,6.0,5.0
sabina-johansson,Sabina Johansson,,1.0,1.0,0.0,6.0,5.0
viljo-petersson-dahl,Viljo Petersson-Dahl,,1.0,1.0,0.0,6.0,5.0
