player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
b-kumar,B Kumar,,,,,,,,24.0,0.0,0.0,48.0,1.0,1.0,,1.0
d-padikkal,D Padikkal,,22.0,2.0,0.0,2.0,37.0,3.0,,,,,,,,1.0
dl-chahar,DL Chahar,,1.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,29.0,0.0,1.0,,1.0
hh-pandya,HH Pandya,,15.0,3.0,0.0,6.0,42.0,4.0,24.0,0.0,0.0,45.0,2.0,3.0,,1.0
jj-bumrah,JJ Bumrah,,1.0,0.0,1.0,11.0,0.0,0.0,24.0,0.0,0.0,29.0,0.0,0.0,1.0,1.0
jm-sharma,JM Sharma,,19.0,2.0,1.0,6.0,40.0,4.0,,,,,,,,1.0
jr-hazlewood,JR Hazlewood,,,,,,,,24.0,0.0,0.0,37.0,2.0,1.0,,1.0
kh-pandya,KH Pandya,,,,,,,,24.0,0.0,0.0,45.0,4.0,3.0,,1.0
ls-livingstone,LS Livingstone,,2.0,0.0,0.0,5.0,0.0,0.0,,,,,,,2.0,1.0
mj-santner,MJ Santner,,4.0,0.0,0.0,8.0,8.0,1.0,24.0,0.0,0.0,40.0,0.0,1.0,,1.0
naman-dhir,Naman Dhir,,6.0,1.0,0.0,7.0,11.0,1.0,,,,,,,1.0,1.0
pd-salt,PD Salt,,2.0,1.0,0.0,1.0,4.0,0.0,,,,,,,1.0,1.0
rd-rickelton,RD Rickelton,,10.0,4.0,0.0,2.0,17.0,0.0,,,,,,,1.0,1.0
rg-sharma,RG Sharma,,9.0,2.0,0.0,1.0,17.0,1.0,,,,,,,,1.0
rm-patidar,RM Patidar,,32.0,5.0,0.0,4.0,64.0,4.0,,,,,,,,1.0
sa-yadav,SA Yadav,,26.0,5.0,0.0,4.0,28.0,0.0,,,,,,,,1.0
suyash-sharma,Suyash Sharma,,,,,,,,24.0,0.0,0.0,32.0,0.0,1.0,,1.0
ta-boult,TA Boult,,1.0,0.0,1.0,10.0,1.0,0.0,24.0,0.0,0.0,57.0,2.0,2.0,,1.0
th-david,TH David,,1.0,0.0,1.0,7.0,1.0,0.0,,,,,,,2.0,1.0
tilak-varma,Tilak Varma,,29.0,4.0,0.0,5.0,56.0,4.0,,,,,,,,1.0
v-kohli,V Kohli,,42.0,8.0,0.0,3.0,67.0,2.0,,,,,,,1.0,1.0
v-puthur,V Puthur,,,,,,,,6.0,0.0,0.0,10.0,1.0,0.0,,1.0
wg-jacks,WG Jacks,,18.0,2.0,0.0,3.0,22.0,1.0,6.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0
yash-dayal,Yash Dayal,,,,,,,,24.0,0.0,0.0,46.0,2.0,0.0,1.0,1.0
