player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
alexander-hollins,Alexander HOLLINS,WR,,,,,,,,0.0,18.0,2.0,,,
ayden-eberhardt,Ayden EBERHARDT,WR,,,,,,,,0.0,61.0,5.0,,,
bc-dst,BC DST,DST,,,,0.0,,,52.0,,,,,,3.0
bc-k,BC K,K,2.0,89.0,,,,,,,,,,,
bc-qb,BC QB,QB,,,1.0,,0.0,234.0,,,,,0.0,70.0,
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,92.0,5.0,0.0,7.0,
dakota-prukop,Dakota Prukop,QB,,,,,,,,,,,0.0,7.0,
david-mackie,David Mackie,RB/FB,,,,,,,,,,,2.0,3.0,
dezmon-patmon,Dezmon Patmon,WR,,,,,,,,0.0,0.0,0.0,,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,9.0,1.0,,,
dru-brown,Dru Brown,QB,,,1.0,,3.0,390.0,,,,,0.0,1.0,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,1.0,3.0,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,1.0,43.0,3.0,,,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,0.0,29.0,4.0,,,
justin-hardy,Justin HARDY,WR,,,,,,,,0.0,114.0,11.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,0.0,79.0,5.0,,,
keaton-bruggeling,Keaton BRUGGELING,WR,,,,,,,,0.0,3.0,1.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,0.0,44.0,4.0,,,
lewis-ward,Lewis Ward,K,2.0,78.0,,,,,,,,,,,
maxime-roger,Maxime Roger,DB/LB,,,,,,,,0.0,0.0,0.0,,,
nathan-rourke,Nathan ROURKE,QB,,,1.0,,0.0,234.0,,,,,0.0,63.0,
nick-mardner,Nick Mardner,WR,,,,,,,,2.0,95.0,3.0,,,
ott-dst,OTT DST,DST,,,,1.0,,,30.0,,,,,,2.0
ott-k,OTT K,K,2.0,78.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,1.0,,3.0,390.0,,,,,1.0,4.0,
ryquell-armstead,Ryquell Armstead,RB,,,,,,,,0.0,34.0,4.0,0.0,52.0,
sean-whyte,Sean WHYTE,K,2.0,89.0,,,,,,,,,,,
stanley-berryhill,Stanley BERRYHILL,WR,,,,,,,,0.0,30.0,3.0,,,
vernon-adams-jr,Vernon ADAMS JR.,QB,,,2.0,,3.0,222.0,,,,,0.0,11.0,
william-stanback,William STANBACK,RB,,,,,,,,0.0,3.0,2.0,0.0,99.0,
