player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
cgy-dst,CGY DST,DST,,,0.0,,,,21.0,,,,,,5.0
cgy-qb,CGY QB,QB,,0.0,,,2.0,123.0,,,,,,,
cody-fajardo,Cody FAJARDO,QB,,,,,,,,,,,0.0,15.0,
jake-maier,Jake Maier,QB,,0.0,,,1.0,205.0,,,,,,,
jamal-morrow,Jamal Morrow,RB,,,,,,,,0.0,34.0,5.0,0.0,39.0,
ka39deem-carey,Ka&#39;Deem Carey,RB,,,,,,,,0.0,19.0,1.0,1.0,75.0,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,61.0,3.0,0.0,5.0,
kyran-moore,Kyran Moore,WR,,,,,,,,0.0,4.0,2.0,,,
mason-fine,Mason Fine,QB,,0.0,,,1.0,196.0,,,,,0.0,15.0,
mitchell-picton,Mitchell PICTON,WR,,,,,,,,0.0,28.0,3.0,,,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,28.0,3.0,,,
rene-paredes,René PAREDES,K,116.0,,,0.0,,,,,,,,,
richie-sindani,Richie Sindani,WR,,,,,,,,1.0,14.0,1.0,,,
ssk-dst,SSK DST,DST,,,0.0,,,,32.0,,,,,,0.0
ssk-qb,SSK QB,QB,,2.0,,,2.0,429.0,,,,,,,
samuel-emilus,Samuel Emilus,WR,,,,,,,,0.0,0.0,0.0,,,
shaq-evans,Shaq Evans,WR,,,,,,,,1.0,30.0,2.0,,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,0.0,22.0,2.0,,,
