player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
archie-hyslop,Archie Hyslop,,1.0,1.0,0.0,6.0,4.0
calan-macisaac,Calan Macisaac,,0.0,1.0,1.0,4.0,6.0
charlie-gibb,Charlie Gibb,,1.0,1.0,0.0,6.0,4.0
christopher-mccurdy,Christopher McCurdy,,0.0,1.0,1.0,4.0,6.0
fraser-swanston,Fraser Swanston,,1.0,1.0,0.0,6.0,4.0
logan-carson,Logan Carson,,1.0,1.0,0.0,6.0,4.0
nathan-gray,Nathan Gray,,0.0,1.0,1.0,4.0,6.0
nicholas-mosher,Nicholas Mosher,,0.0,1.0,1.0,4.0,6.0
orrin-carson,Orrin Carson,,1.0,1.0,0.0,6.0,4.0
owain-fisher,Owain Fisher,,0.0,1.0,1.0,4.0,6.0
