player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
adam-ozeri,Adam Ozeri,CM,0.0,-0.1313,19.3241,3.97,0.0,,,-0.1212,,0.0,,4.0,551.0,0.7908,196.0,-9.2736,-4.7314,0.0,,1.0,,0.0,0.1313,0.1212,,-0.1212,0.2526,0.8381,0.0989
aleksandar-gluvacevic,Aleksandar Gluvacevic,ST,0.0,-0.0851,13.0274,-1.1938,1.0,,,-0.3056,,1.0,,2.0,442.0,0.6923,65.0,-2.7072,-4.165,0.1358,,16.0,,6.0,0.0851,1.3056,,0.289,1.3907,0.734,0.6316
austin-amer,Austin Amer,DM,0.0,-0.0189,23.8568,2.4177,0.0,,,-0.1586,,0.0,,1.0,414.0,0.8528,197.0,-5.2825,-2.6815,0.0,,5.0,,1.0,0.0189,0.1586,,-0.145,0.1775,0.8796,0.1735
austin-aviza,Austin Aviza,GK,0.0,-0.0175,28.8932,17.7799,0.0,19.0,-1.4179,0.0,0.9306,0.0,0.1127,1.0,1095.0,0.8141,398.0,-13.0456,-3.2778,0.0,49.0,0.0,71.0,0.0,0.0175,0.0,20.4179,0.0,0.0175,0.8468,0.0
daniel-rosario,Daniel Rosario,FB,0.0,-0.1423,21.3746,5.8551,0.0,,,0.0,,0.0,,1.0,361.0,0.7901,162.0,1.2139,0.7493,0.0,,0.0,,0.0,0.1423,0.0,,0.0,0.1423,0.7826,0.0
fablo,Fablo,CM,0.0,-0.0927,18.6931,3.12,0.0,,,-0.1305,,0.0,,3.0,249.0,0.8723,94.0,2.0727,2.205,0.0,,2.0,,1.0,0.0927,0.1305,,0.2893,0.2232,0.8503,0.1312
franklin-carabalí,Franklin Carabalí,CB,0.0,-0.023,23.7816,9.3802,0.0,,,-0.1946,,0.0,,1.0,707.0,0.7977,341.0,-1.2439,-0.3648,0.0,,4.0,,0.0,0.023,0.1946,,-0.1946,0.2176,0.8013,0.1778
jahlane-forbes,JahLane Forbes,FB,0.0,-0.088,17.6,7.5397,0.0,,,0.0,,0.0,,1.0,32.0,0.7273,11.0,0.9439,8.5811,0.0,,0.0,,0.0,0.088,0.0,,0.0,0.088,0.6415,0.0
javier-otero,Javier Otero,GK,0.0,0.0,35.0024,27.9252,0.0,4.0,-0.6134,0.0,0.867,0.0,0.0833,0.0,98.0,0.7241,29.0,-0.5916,-2.0401,0.0,8.0,0.0,12.0,0.0,0.0,0.0,4.6134,0.0,0.0,0.7445,0.0
joey-dezart,Joey Dezart,DM,0.0,0.0,22.6815,1.4031,0.0,,,-0.0536,,0.0,,0.0,174.0,0.7561,82.0,-8.4547,-10.3106,0.0,,2.0,,0.0,0.0,0.0536,,-0.0536,0.0536,0.8592,0.0462
jonathan-rosales,Jonathan Rosales,FB,1.0,0.4875,18.9999,5.9022,0.0,,,-0.0397,,1.0,,8.0,878.0,0.7691,459.0,12.592,2.7433,0.0,,2.0,,0.0,0.5125,0.0397,,-0.0397,0.5522,0.7416,0.0047
jordan-bender,Jordan Bender,W,0.0,-0.5564,17.5606,0.4054,0.0,,,-0.1992,,0.0,,6.0,269.0,0.7333,90.0,-3.9481,-4.3867,0.0,,4.0,,0.0,0.5564,0.1992,,-0.1992,0.7556,0.7772,0.2216
jose-quintero,Jose Quintero,CM,0.0,-0.437,21.5587,0.7422,1.0,,,0.3766,,1.0,,8.0,960.0,0.7762,277.0,-4.558,-1.6455,0.7324,,12.0,,4.0,0.437,0.6234,,1.0777,1.0604,0.7926,0.3625
juan-pablo-monticelli,Juan Pablo Monticelli,FB,0.0,-0.209,24.4017,9.4649,0.0,,,-0.4044,,0.0,,4.0,1070.0,0.7411,479.0,-15.0721,-3.1466,0.0,,5.0,,0.0,0.209,0.4044,,-0.4044,0.6134,0.7726,0.2213
julian-kennedy,Julian Kennedy,ST,1.0,0.5416,14.637,-3.9866,0.0,,,-0.5731,,1.0,,5.0,521.0,0.7581,62.0,-4.3785,-7.0621,0.0,,8.0,,1.0,0.4584,0.5731,,-0.5545,1.0315,0.8287,0.2779
kenji-tanaka,Kenji Tanaka,CM,0.0,-0.4053,18.4924,0.5488,2.0,,,1.1312,,2.0,,8.0,570.0,0.6129,124.0,-16.3201,-13.1614,0.5982,,9.0,,3.0,0.4053,0.8688,,0.3251,1.2742,0.7445,0.2788
mason-lamb,Mason Lamb,ST,0.0,-0.1056,16.9105,-2.4917,1.0,,,-0.2109,,1.0,,3.0,403.0,0.7619,42.0,-0.6124,-1.4582,0.9545,,8.0,,4.0,0.1056,1.2109,,-0.1096,1.3165,0.7765,1.1283
mason-stajduhar,Mason Stajduhar,GK,0.0,0.0,37.4991,26.8907,0.0,4.0,-1.2191,0.0,0.7664,0.0,0.1333,0.0,301.0,0.7963,108.0,5.6072,5.1919,0.0,11.0,0.0,15.0,0.0,0.0,0.0,5.2191,0.0,0.0,0.7444,0.0
mateo-rodas,Mateo Rodas,CB,0.0,-0.2087,29.2714,14.4816,1.0,,,-0.4864,,1.0,,4.0,1046.0,0.7241,522.0,-7.384,-1.4146,0.6489,,16.0,,5.0,0.2087,1.4864,,0.4338,1.695,0.7383,0.8949
michael-halliday,Michael Halliday,FB,1.0,0.2158,20.2499,3.8424,0.0,,,-0.061,,1.0,,7.0,623.0,0.7678,267.0,-0.3695,-0.1384,0.0,,2.0,,0.0,0.7842,0.061,,-0.061,0.8452,0.7692,0.0439
moises-tablante,Moises Tablante,W,4.0,1.8199,20.5415,3.8112,0.0,,,-2.0325,,4.0,,17.0,1316.0,0.6399,336.0,-14.5548,-4.3318,0.0,,31.0,,6.0,2.1801,2.0325,,-1.5971,4.2126,0.6832,1.528
nicholas-ocallaghan,Nicholas O'Callaghan,FB,0.0,-0.0503,24.4269,10.938,0.0,,,-0.1004,,0.0,,2.0,578.0,0.7348,328.0,-7.1429,-2.1777,0.0,,3.0,,0.0,0.0503,0.1004,,-0.1004,0.1507,0.7565,0.0548
owen-guske,Owen Guske,CM,0.0,0.0,21.2198,6.8995,0.0,,,-0.0131,,0.0,,0.0,420.0,0.7961,152.0,-1.901,-1.2507,0.0,,1.0,,0.0,0.0,0.0131,,-0.0131,0.0131,0.8086,0.0119
raul-aguilera-jr,Raul Aguilera Jr.,CM,0.0,-0.3051,20.6602,4.1603,1.0,,,0.0597,,1.0,,5.0,658.0,0.8256,344.0,-7.1569,-2.0805,1.1377,,5.0,,1.0,0.3051,0.9403,,0.0445,1.2455,0.8464,0.9526
teddy-ndje,Teddy Ndje,W,0.0,-0.0171,14.432,-0.1028,0.0,,,-0.0547,,0.0,,1.0,287.0,0.5926,54.0,-6.765,-12.5278,0.0,,1.0,,0.0,0.0171,0.0547,,-0.0547,0.0718,0.7179,0.0655
