player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ak-markram,AK Markram,,,,,,,,,,,,,,2.0,1.0
b-swanepoel,B Swanepoel,,,,,,,,18.0,0.0,0.0,21.0,2.0,1.0,,1.0
d-ferreira,D Ferreira,,11.0,0.0,0.0,7.0,8.0,1.0,,,,,,,1.0,1.0
daj-bracewell,DAJ Bracewell,,10.0,0.0,0.0,8.0,12.0,1.0,12.0,0.0,0.0,20.0,0.0,1.0,,1.0
dj-malan,DJ Malan,,32.0,5.0,1.0,2.0,40.0,1.0,,,,,,,,1.0
dj-worrall,DJ Worrall,,,,,,,,24.0,0.0,0.0,20.0,3.0,0.0,,1.0
f-du-plessis,F du Plessis,,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
imran-tahir,Imran Tahir,,7.0,0.0,0.0,11.0,1.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,,1.0
j-hermann,J Hermann,,14.0,1.0,0.0,1.0,11.0,0.0,,,,,,,,1.0
jl-du-plooy,JL du Plooy,,12.0,3.0,0.0,1.0,18.0,0.0,,,,,,,,1.0
ki-simmonds,KI Simmonds,,7.0,0.0,0.0,6.0,3.0,0.0,,,,,,,,1.0
la-dawson,LA Dawson,,,,,,,,12.0,0.0,0.0,11.0,0.0,0.0,,1.0
lb-williams,LB Williams,,6.0,0.0,0.0,9.0,1.0,0.0,12.0,0.0,0.0,7.0,1.0,1.0,,1.0
m-jansen,M Jansen,,,,,,,,20.0,2.0,0.0,13.0,2.0,0.0,1.0,1.0
mm-ali,MM Ali,,6.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,,1.0
n-burger,N Burger,,5.0,0.0,1.0,10.0,1.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,,1.0
pe-kruger,PE Kruger,,,,,,,,12.0,0.0,0.0,8.0,3.0,0.0,,1.0
rr-hendricks,RR Hendricks,,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
sr-harmer,SR Harmer,,,,,,,,6.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
t-stubbs,T Stubbs,,,,,,,,,,,,,,5.0,1.0
tb-abell,TB Abell,,20.0,3.0,1.0,3.0,26.0,1.0,,,,,,,,1.0
wl-madsen,WL Madsen,,23.0,5.0,0.0,4.0,32.0,1.0,,,,,,,,1.0
