player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
alex-mullen,Alex Mullen,P,1.0,1.0,0.0,2.0,0.0,132.0,58.0
andrew-thompson,Andrew  Thompson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-sjogren,Andrew Sjogren,P,3.0,0.0,0.0,2.0,0.0,55.0,85.0
anil-driehuys,Anil Driehuys,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anson-reppermund,Anson Reppermund,P,2.0,2.0,0.0,0.0,0.0,72.0,33.0
ben-zhang,Ben Zhang,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-attal,Benjamin Attal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-preiss,Benjamin Preiss,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal-tornabene,Cal Tornabene,P,0.0,2.0,0.0,0.0,0.0,15.0,6.0
carl-johnson,Carl Johnson,P/WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlie-vukovic,Charlie Vukovic,P,1.0,1.0,1.0,1.0,0.0,69.0,83.0
chris-graber,Chris Graber,P,1.0,0.0,0.0,1.0,0.0,82.0,15.0
connor-newell,Connor Newell,P,0.0,0.0,0.0,3.0,1.0,43.0,28.0
cullen-baker,Cullen Baker,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan-nichols,Dan Nichols,P,1.0,1.0,0.0,0.0,2.0,27.0,25.0
david-braden,David Braden,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dex-dremann,Dex Dremann,P,2.0,1.0,0.0,1.0,2.0,199.0,226.0
dylan-power,Dylan Power,P,0.0,0.0,0.0,0.0,0.0,-6.0,-5.0
gabe-schoepke,Gabe Schoepke,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0
henry-goldenberg,Henry Goldenberg,P,0.0,0.0,0.0,0.0,2.0,45.0,249.0
ian-falck,Ian Falck,P,0.0,0.0,0.0,0.0,2.0,-8.0,9.0
jack-shanahan,Jack Shanahan,P,1.0,0.0,1.0,0.0,5.0,118.0,35.0
jake-rubin-miller,Jake Rubin-Miller,P,1.0,3.0,1.0,1.0,0.0,62.0,49.0
jake-steslicki,Jake Steslicki,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeff-weis,Jeff Weis,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jerry-kelly,Jerry Kelly,P,0.0,0.0,0.0,0.0,0.0,8.0,-8.0
jesse-johnson,Jesse Johnson,P,0.0,0.0,1.0,0.0,0.0,78.0,14.0
