player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
anthony-lamar-dixon,Anthony Lamar Dixon,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
antonio-hill,Antonio Hill,DB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
bemnet-morgan,Bemnet Morgan,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
brandon-scott,Brandon Scott,DB,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
calvin-lowe,Calvin Lowe,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,1.0,7.0,1.0,,,,,,,,,
cam-hale-ii,Cam Hale II,RB,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6.0,8.0,0.0,0.0,18.0,3.0,-1.0,2.0,2.0,0.0,0.0,-1.0,,,
charles-baker,Charles Baker,OL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
dnerius-antoine,D'Nerius Antoine,WR,3.0,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,22.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0
darius-meadors,Darius Meadors,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
david-calderon,David  Calderon,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
deron-maxwell,Deron Maxwell,DB,3.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,1.0,,,,15.0,15.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
dioh-desuah-refused-to-report,Dioh Desuah (Refused to Report),DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
