player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
b-muzarabani,B Muzarabani,,,,,,,,24.0,0.0,0.0,32.0,2.0,0.0,,,1.0
cj-jordan,CJ Jordan,,,,,,,,24.0,0.0,0.0,34.0,1.0,1.0,1.0,,1.0
dj-willey,DJ Willey,,,,,,,,24.0,0.0,0.0,32.0,1.0,0.0,,1.0,1.0
faisal-akram,Faisal Akram,,,,,,,,6.0,0.0,0.0,16.0,0.0,0.0,,,1.0
hasan-ali,Hasan Ali,,8.0,1.0,0.0,8.0,17.0,1.0,24.0,0.0,0.0,34.0,1.0,0.0,,,1.0
iftikhar-ahmed,Iftikhar Ahmed,,4.0,0.0,0.0,4.0,4.0,0.0,,,,,,,,,1.0
irfan-khan,Irfan Khan,,19.0,2.0,0.0,6.0,23.0,1.0,,,,,,,1.0,,1.0
jl-du-plooy,JL du Plooy,,11.0,0.0,0.0,5.0,12.0,0.0,,,,,,,,,1.0
jm-vince,JM Vince,,4.0,1.0,0.0,3.0,7.0,0.0,,,,,,,,,1.0
khushdil-shah,Khushdil Shah,,5.0,0.0,1.0,5.0,6.0,0.0,18.0,0.0,0.0,16.0,1.0,0.0,,,1.0
mir-hamza,Mir Hamza,,1.0,1.0,1.0,9.0,4.0,0.0,24.0,0.0,0.0,43.0,0.0,0.0,1.0,,1.0
mohammad-ali-2,Mohammad Ali (2),,,,,,,,24.0,0.0,1.0,40.0,1.0,0.0,,,1.0
mohammad-nawaz-3,Mohammad Nawaz (3),,17.0,3.0,1.0,7.0,27.0,1.0,18.0,0.0,0.0,37.0,0.0,1.0,,,1.0
mohammad-rizwan,Mohammad Rizwan,,44.0,5.0,0.0,1.0,58.0,0.0,,,,,,,1.0,,1.0
rr-hendricks,RR Hendricks,,8.0,3.0,0.0,2.0,13.0,0.0,,,,,,,,,1.0
shan-masood,Shan Masood,,29.0,5.0,0.0,1.0,36.0,0.0,,,,,,,1.0,,1.0
shoaib-malik,Shoaib Malik,,28.0,5.0,0.0,4.0,38.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,,1.0
tl-seifert,TL Seifert,,4.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,1.0
tayyab-tahir,Tayyab Tahir,,,,,,,,,,,,,,1.0,,1.0
usama-mir,Usama Mir,,,,,,,,24.0,0.0,0.0,29.0,2.0,0.0,,,1.0
usman-khan-2,Usman Khan (2),,59.0,10.0,1.0,3.0,106.0,5.0,,,,,,,2.0,,1.0
zahid-mahmood,Zahid Mahmood,,,,,,,,24.0,0.0,0.0,34.0,0.0,0.0,,,1.0
