player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ai-ross,AI Ross,,7.0,1.0,1.0,6.0,8.0,0.0,,,,,,,,1.0
aj-turner,AJ Turner,,4.0,0.0,0.0,4.0,2.0,0.0,,,,,,,,1.0
aj-tye,AJ Tye,,6.0,0.0,0.0,8.0,4.0,0.0,15.0,0.0,0.0,34.0,0.0,1.0,,1.0
bb-mccullum,BB McCullum,,7.0,0.0,0.0,4.0,3.0,0.0,,,,,,,,1.0
bcj-cutting,BCJ Cutting,,12.0,3.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0
ca-lynn,CA Lynn,,39.0,3.0,1.0,3.0,56.0,4.0,,,,,,,2.0,1.0
cd-hinchliffe,CD Hinchliffe,,12.0,0.0,0.0,7.0,9.0,0.0,24.0,0.0,0.0,21.0,1.0,1.0,,1.0
ct-bancroft,CT Bancroft,,24.0,4.0,0.0,3.0,32.0,0.0,,,,,,,,1.0
ja-prestwidge,JA Prestwidge,,,,,,,,18.0,0.0,0.0,26.0,0.0,1.0,,1.0
jj-peirson,JJ Peirson,,,,,,,,,,,,,,1.0,1.0
jk-lalor,JK Lalor,,,,,,,,18.0,0.0,0.0,23.0,3.0,1.0,,1.0
jp-behrendorff,JP Behrendorff,,2.0,0.0,1.0,10.0,3.0,0.0,24.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0
jp-inglis,JP Inglis,,11.0,0.0,0.0,1.0,9.0,0.0,,,,,,,1.0,1.0
m-bryant,M Bryant,,27.0,2.0,0.0,1.0,26.0,1.0,,,,,,,1.0,1.0
m-kelly,M Kelly,,3.0,0.0,0.0,9.0,2.0,0.0,18.0,0.0,0.0,27.0,2.0,0.0,,1.0
mp-kuhnemann,MP Kuhnemann,,,,,,,,24.0,0.0,0.0,22.0,2.0,1.0,1.0,1.0
mr-marsh,MR Marsh,,15.0,2.0,0.0,5.0,15.0,0.0,,,,,,,,1.0
mt-renshaw,MT Renshaw,,13.0,0.0,0.0,5.0,15.0,1.0,24.0,0.0,0.0,23.0,0.0,0.0,2.0,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,,,,,,,24.0,0.0,0.0,16.0,3.0,0.0,,1.0
nr-hobson,NR Hobson,,35.0,2.0,0.0,6.0,43.0,1.0,,,,,,,,1.0
se-marsh,SE Marsh,,6.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,1.0
usman-qadir,Usman Qadir,,2.0,0.0,1.0,11.0,1.0,0.0,24.0,0.0,0.0,29.0,1.0,0.0,,1.0
