player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
allan-chaves,Allan Chaves,,1.0,1.0,0.0,8.0,3.0
benjamin-silva,Benjamin Silva,,1.0,1.0,0.0,8.0,3.0
chris-ribau,Chris Ribau,,1.0,1.0,0.0,8.0,3.0
david-misun,David Misun,,0.0,1.0,1.0,3.0,8.0
eric-fenech,Eric Fenech,,1.0,1.0,0.0,8.0,3.0
jakub-cervenka,Jakub Cervenka,,0.0,1.0,1.0,3.0,8.0
jakub-jurkovic,Jakub JURKOVIC,,0.0,1.0,1.0,3.0,8.0
jan-horacek,Jan Horacek,,0.0,1.0,1.0,3.0,8.0
patrik-kapralik,Patrik Kapralik,,0.0,1.0,1.0,3.0,8.0
william-barbosa,William Barbosa,,1.0,1.0,0.0,8.0,3.0
