player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ae-satterthwaite,AE Satterthwaite,,11.0,1.0,0.0,4.0,6.0,0.0,,,,,,,,1.0
bl-mooney,BL Mooney,,32.0,1.0,1.0,2.0,23.0,0.0,,,,,,,1.0,1.0
c-leeson,C Leeson,,,,,,,,11.0,0.0,0.0,12.0,0.0,1.0,,1.0
c-webb,C Webb,,44.0,2.0,0.0,5.0,33.0,0.0,,,,,,,,1.0
cb-neale,CB Neale,,,,,,,,6.0,0.0,1.0,12.0,0.0,3.0,,1.0
eg-fazackerley,EG Fazackerley,,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
g-wareham,G Wareham,,14.0,2.0,1.0,6.0,22.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
h-graham,H Graham,,,,,,,,18.0,0.0,0.0,22.0,0.0,0.0,,1.0
jl-barsby,JL Barsby,,,,,,,,18.0,0.0,0.0,24.0,0.0,1.0,,1.0
l-lee,L Lee,,8.0,1.0,0.0,1.0,5.0,0.0,,,,,,,,1.0
m-brown,M Brown,,1.0,0.0,1.0,7.0,1.0,0.0,18.0,0.0,0.0,8.0,0.0,2.0,,1.0
m-strano,M Strano,,,,,,,,6.0,0.0,0.0,11.0,0.0,0.0,,1.0
ne-bolton,NE Bolton,,,,,,,,24.0,0.0,0.0,13.0,2.0,2.0,,1.0
p-cleary,P Cleary,,,,,,,,12.0,0.0,1.0,11.0,0.0,0.0,,1.0
s-glenn,S Glenn,,,,,,,,24.0,0.0,1.0,19.0,0.0,0.0,,1.0
s-molineux,S Molineux,,41.0,2.0,0.0,2.0,29.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,,1.0
sfm-devine,SFM Devine,,28.0,3.0,1.0,1.0,31.0,1.0,12.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0
t-peschel,T Peschel,,,,,,,,12.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0
