player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
anne-ohara,Anne O'Hara,,1.0,1.0,0.0,11.0,3.0
delaney-strouse,Delaney Strouse,,1.0,1.0,0.0,11.0,3.0
karlee-burgess,Karlee Burgess,,0.0,1.0,1.0,3.0,11.0
kerri-einarson,Kerri Einarson,,0.0,1.0,1.0,3.0,11.0
krysten-karwacki,Krysten Karwacki,,0.0,1.0,1.0,3.0,11.0
madison-bear,Madison Bear,,1.0,1.0,0.0,11.0,3.0
shannon-birchard,Shannon Birchard,,0.0,1.0,1.0,3.0,11.0
sydney-mullaney,Sydney Mullaney,,1.0,1.0,0.0,11.0,3.0
taylor-anderson,Taylor Anderson,,1.0,1.0,0.0,11.0,3.0
val-sweeting,Val Sweeting,,0.0,1.0,1.0,3.0,11.0
