player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
albert-awachie,Albert Awachie,RB/FB,,,,,,,,0.0,25.0,2.0,,,
cody-fajardo,Cody FAJARDO,QB,,2.0,,,2.0,259.0,,,,,0.0,22.0,
dane-evans,Dane Evans,QB,,2.0,,,0.0,214.0,,,,,1.0,5.0,
ham-dst,HAM DST,DST,,,2.0,,,,14.0,,,,,,7.0
ham-qb,HAM QB,QB,,1.0,,,2.0,271.0,,,,,,,
james-tuck,James Tuck,FB,,,,,,,,0.0,11.0,1.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,1.0,39.0,3.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,1.0,93.0,6.0,,,
kyran-moore,Kyran Moore,WR,,,,,,,,0.0,21.0,5.0,,,
lemar-durant,Lemar Durant,WR,,,,,,,,0.0,12.0,2.0,,,
ssk-dst,SSK DST,DST,,,2.0,,,,18.0,,,,,,1.0
ssk-qb,SSK QB,QB,,1.0,,,0.0,179.0,,,,,,,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,0.0,6.0,1.0,0.0,-1.0,
seth-small,Seth Small,K,140.0,,,0.0,,,,,,,,,
shaq-evans,Shaq Evans,WR,,,,,,,,0.0,14.0,2.0,,,
shaquille-cooper,Shaquille Cooper,RB,,,,,,,,0.0,21.0,3.0,0.0,7.0,
tevin-jones,Tevin JONES,WR,,,,,,,,0.0,0.0,0.0,,,
tim-white,Tim White,WR,,,,,,,,0.0,63.0,3.0,,,
wes-hills,Wes Hills,RB,,,,,,,,0.0,26.0,1.0,0.0,132.0,
