player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alexander-qvist,Alexander Qvist,,1.0,1.0,0.0,10.0,1.0
archie-hyslop,Archie Hyslop,,0.0,1.0,1.0,1.0,10.0
charlie-gibb,Charlie Gibb,,0.0,1.0,1.0,1.0,10.0
fraser-swanston,Fraser Swanston,,0.0,1.0,1.0,1.0,10.0
jacob-schmidt,Jacob Schmidt,,1.0,1.0,0.0,10.0,1.0
jonathan-vilandt,Jonathan Vilandt,,1.0,1.0,0.0,10.0,1.0
kasper-jurlander-boege,Kasper Jurlander Boege,,1.0,1.0,0.0,10.0,1.0
logan-carson,Logan Carson,,0.0,1.0,1.0,1.0,10.0
nikki-jensen,Nikki Jensen,,1.0,1.0,0.0,10.0,1.0
orrin-carson,Orrin Carson,,0.0,1.0,1.0,1.0,10.0
