player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
amari-henderson,Amari Henderson,DB,,,,0.0,,,,,,,,,0.0,3.0
bo-levi-mitchell,Bo Levi Mitchell,QB,,,,,1.0,129.0,,,,,,,,
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,34.0,2.0,,,,
brandon-revenberg,Brandon Revenberg,OL,,,,0.0,,,,,,,,,0.0,1.0
brett-lauther,Brett LAUTHER,K,2.0,42.0,,,,,,,,,,,,
cj-reavis,C.J. Reavis,DB,,,,0.0,,,,,,,,,0.0,5.0
casey-sayles,Casey Sayles,DT/DB,,,,0.0,,,,,,,,,0.0,5.0
chris-edwards,Chris Edwards,DB/LB,,,,0.0,,,,,,,,,0.0,1.0
coulter-woodmansey,Coulter Woodmansey,OL,,,,0.0,,,,,,,,,0.0,1.0
deontai-williams,Deontai Williams,DB,,,,0.0,,,,,,,,,0.0,3.0
derrick-moncrief,Derrick Moncrief,LB,,,,0.0,,,,,,,,,0.0,6.0
dylan-wynn,Dylan Wynn,DT/DB,,,,0.0,,,,,,,,,0.0,0.0
ham-dst,HAM DST,DST,,,,,,,13.0,,,,,,3.0,
ham-k,HAM K,K,5.0,74.0,,,,,,,,,,,,
ham-qb,HAM QB,QB,,,1.0,,2.0,271.0,,,,,,38.0,,
jake-dolegala,Jake Dolegala,QB,,,0.0,0.0,0.0,154.0,,,,,0.0,1.0,0.0,1.0
jamal-morrow,Jamal Morrow,RB,,,,,,,,0.0,26.0,2.0,1.0,120.0,,
jameer-thurman,Jameer Thurman,DB/LB,,,,0.0,,,,,,,,,0.0,6.0
james-butler,James BUTLER,RB,,,,,,,,0.0,77.0,5.0,0.0,107.0,,
jayden-dalke,Jayden Dalke,DB,,,,0.0,,,,,,,,,0.0,7.0
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,29.0,2.0,0.0,-4.0,,
kiondre-smith,Kiondre SMITH,WR,,,,0.0,,,,0.0,40.0,3.0,,,0.0,1.0
kosi-onyeka,Kosi Onyeka,DB,,,,0.0,,,,,,,,,0.0,0.0
lake-korte-moore,Lake Korte-Moore,DL,,,,0.0,,,,,,,,,0.0,1.0
larry-dean,Larry Dean,LB,,,,1.0,,,,,,,,,,3.0
malik-carney,Malik Carney,DE/DB,,,,0.0,,,,,,,,,0.0,3.0
marc-liegghio,Marc LIEGGHIO,K,5.0,74.0,,,,,,,,,,,,
mason-fine,Mason Fine,QB,,,1.0,,0.0,25.0,,,,,0.0,2.0,,
matthew-shiltz,Matthew Shiltz,QB,,,1.0,,2.0,271.0,,,,,0.0,38.0,,
micah-johnson,Micah Johnson,DL/DB,,,,0.0,,,,,,,,,0.0,1.0
micah-teitz,Micah Teitz,LB,,,,0.0,,,,,,,,,0.0,2.0
mitchell-picton,Mitchell PICTON,WR,,,,0.0,,,,0.0,14.0,2.0,,,0.0,1.0
mohamed-diallo,Mohamed Diallo,DT/DL,,,,0.0,,,,,,,,,1.0,1.0
omar-bayless,Omar Bayless,WR,,,,,,,,2.0,51.0,3.0,,,,
penei-pavihi,Penei Pavihi,LB,,,,0.0,,,,,,,,,0.0,2.0
pete-robertson,Pete Robertson,DL/DB,,,,0.0,,,,,,,,,0.0,5.0
richard-leonard,Richard Leonard,DB,,,,0.0,,,,,,,,,0.0,3.0
ssk-dst,SSK DST,DST,,,,,,,38.0,,,,,,0.0,
ssk-k,SSK K,K,2.0,42.0,,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,1.0,,,179.0,,,,,,2.0,,
samuel-emilus,Samuel Emilus,WR,,,,,,,,0.0,43.0,4.0,,,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,,42.0,4.0,,,,
simoni-lawrence,Simoni Lawrence,LB,,,,0.0,,,,,,,,,2.0,5.0
stavros-katsantonis,Stavros Katsantonis,DB,,,,1.0,,,,,,,,,0.0,4.0
terry-godwin-ii,Terry Godwin II,WR,,,,,,,,,71.0,2.0,,,,
tevin-jones,Tevin JONES,WR,,,,0.0,,,,,,,,,0.0,0.0
thomas-bertrand-hudon,Thomas Bertrand-Hudon,RB,,,,0.0,,,,,,,0.0,23.0,0.0,0.0
tim-white,Tim White,WR,,,,0.0,,,,0.0,129.0,3.0,,,0.0,1.0
will-sunderland,Will Sunderland,DB,,,,0.0,,,,,,,,,0.0,5.0
