player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
bendik-ramsfjell,Bendik Ramsfjell,,1.0,1.0,0.0,5.0,4.0
benjamin-kapp,Benjamin Kapp,,0.0,1.0,1.0,4.0,5.0
felix-messenzehl,Felix Messenzehl,,0.0,1.0,1.0,4.0,5.0
gaute-nepstad,Gaute Nepstad,,1.0,1.0,0.0,5.0,4.0
johannes-scheuerl,Johannes Scheuerl,,0.0,1.0,1.0,4.0,5.0
magnus-ramsfjell,Magnus Ramsfjell,,1.0,1.0,0.0,5.0,4.0
marc-muskatewitz,Marc Muskatewitz,,0.0,1.0,1.0,4.0,5.0
mario-trevisiol,Mario Trevisiol,,0.0,1.0,1.0,4.0,5.0
martin-sesaker,Martin Sesaker,,1.0,1.0,0.0,5.0,4.0
wilhelm-naess,Wilhelm Naess,,1.0,1.0,0.0,5.0,4.0
