player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
abdul-kanneh,Abdul Kanneh,DB,,,,0.0,,,,,,,,,,0.0,2.0
adam-auclair,Adam Auclair,LB,,,,0.0,,,,,,,,,,0.0,7.0
alonzo-addae,Alonzo Addae,DB,,,,0.0,,,,,,,,,,0.0,1.0
brandin-dandridge,Brandin Dandridge,DB,,,,0.0,,,,,,,,,,0.0,1.0
bryce-carter,Bryce Carter,DL/DB,,,,0.0,,,,,,,,,,0.0,3.0
cariel-brooks,Cariel Brooks,DB,,,,0.0,,,,,,,,,,0.0,4.0
cleyon-laing,Cleyon Laing,DL/DB,,,,0.0,,,,,,,,,,0.0,2.0
damon-webb,Damon Webb,DB,,,,0.0,,,,,,,,,,0.0,2.0
dean-faithfull,Dean Faithfull,K,4.0,84.0,,,,,,,,,,,,,
deshawn-stevens,Deshawn Stevens,LB/DB,,,,0.0,,,,,,,,,,0.0,0.0
devonte-williams,Devonte Williams,RB,,,,,,,,,0.0,0.0,0.0,1.0,84.0,,
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,,0.0,0.0,0.0,,,,
dustin-crum,Dustin CRUM,QB,,,0.0,,,0.0,172.0,,,,,0.0,28.0,,
edm-dst,EDM DST,DST,,,,,,,,20.0,,,,,,1.0,
edm-k,EDM K,K,4.0,84.0,,,,,,,,,,,,,
edm-qb,EDM QB,QB,,,,,,1.0,317.0,,,,,1.0,65.0,,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,,1.0,112.0,3.0,,,,
gavin-cobb,Gavin COBB,WR,,,,0.0,,,,,0.0,68.0,1.0,,,0.0,0.0
jackson-bennett,Jackson Bennett,RB,,,,0.0,,,,,0.0,10.0,1.0,,,0.0,0.0
jacob-plamondon,Jacob Plamondon,DL/DB,,,,0.0,,,,,,,,,,0.0,0.0
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,,0.0,44.0,4.0,,,,
jake-ceresna,Jake Ceresna,DL/DB,,,,0.0,,,,,,,,,,0.0,3.0
james-peter,James Peter,LB,,,,0.0,,,,,,,,,,0.0,0.0
jovan-santos-knox,Jovan Santos-Knox,LB,,,,0.0,,,,,,,,,,1.0,10.0
justin-hardy,Justin HARDY,WR,,,,,,,,,0.0,31.0,4.0,,,,
kai-gray,Kai Gray,DB/CB,,,,0.0,,,,,,,,,,0.0,1.0
kevin-brown,Kevin BROWN,RB,,,,,,,,,0.0,17.0,2.0,0.0,68.0,,
kyran-moore,Kyran Moore,WR,,,,,,,,,0.0,21.0,3.0,,,,
lewis-ward,Lewis Ward,K,,99.0,,,1.0,,,,,,,,,,
marcus-lewis,Marcus Lewis,DB/CB,,,,0.0,,,,,,,,,,0.0,3.0
mark-mclaurin,Mark McLaurin,LB,,,,0.0,,,,,,,,,,0.0,3.0
michael-wakefield,Michael Wakefield,DL/DB,,,,0.0,,,,,,,,,,0.0,1.0
nigel-romick,Nigel Romick,DL/DB,,,,0.0,,,,,,,,,,0.0,1.0
noah-curtis,Noah Curtis,DL,,,,0.0,,,,,,,,,,0.0,4.0
nyles-morgan,Nyles Morgan,LB/DB,,,,0.0,,,,,,,,,,1.0,9.0
ott-dst,OTT DST,DST,,,,,,,,30.0,,,,,,2.0,
ott-k,OTT K,K,,99.0,,,1.0,,,,,,,,,,
ott-qb,OTT QB,QB,,,,,,,172.0,,,,,,28.0,,
scott-hutter,Scott Hutter,DB,,,,0.0,,,,,,,,,,0.0,0.0
shannon-brooks,Shannon Brooks,RB,,,,,,,,,0.0,15.0,1.0,0.0,16.0,,
shaq-evans,Shaq Evans,WR,,,,,,,,,0.0,51.0,3.0,,,,
sherrod-baltimore,Sherrod Baltimore,DB,,,,0.0,,,,,,,,,,0.0,1.0
siaosi-mariner,Siaosi Mariner,WR,,,,,,,,,0.0,9.0,1.0,,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,,,42.0,2.0,,,,
taylor-cornelius,Taylor Cornelius,QB,,,,,,,,,,,,1.0,5.0,,
tevaun-smith,Tevaun Smith,WR,,,,,,,,,0.0,0.0,0.0,,,,
thomas-schaffer,Thomas Schaffer,DL/LB,,,,0.0,,,,,,,,,,0.0,1.0
tony-jones,Tony Jones,LB,,,,0.0,,,,,,,,,,0.0,3.0
tre-ford,Tre Ford,QB,,,0.0,,,1.0,317.0,,,,,1.0,74.0,,
ty-cranston,Ty Cranston,DB,,,,0.0,,,,,,,,,,0.0,0.0
vincent-forbes-mombleau,Vincent Forbes-Mombleau,WR,,,,0.0,,,,,,,,,,0.0,0.0
