player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
aidan-lopez-escarez,Aidan Lopez-Escarez,P,1.0,1.0,13.0,15.0,1.0,,,1.0,2.0,,18.0,2.0,52.0,125.0
alex-atkins,Alex Atkins,P,,,,,1.0,,,,,,,,,
alex-kabat,Alex Kabat,P,,2.0,2.0,2.0,1.0,,,,,,2.0,,16.0,-3.0
alex-tatum,Alex Tatum,P,,,,,,1.0,,,,,,,,
atkin-arnstein,Atkin Arnstein,P,,,,,,,,,,,,1.0,,
chris-roach,Chris Roach,P,1.0,1.0,11.0,8.0,2.0,1.0,,,3.0,,11.0,2.0,102.0,82.0
connor-olson,Connor Olson,P,1.0,,,,1.0,,,,,,,,,
conor-tabor,Conor Tabor,P,,,,,,,1.0,1.0,1.0,,,1.0,,
dominic-jacobs,Dominic Jacobs,P,,1.0,5.0,5.0,,,1.0,,,,5.0,,35.0,76.0
felix-pronove,Felix Pronove,P,2.0,,,,,,,,,,,2.0,,
garrett-martin,Garrett Martin,P,2.0,1.0,25.0,21.0,2.0,1.0,,,,,24.0,2.0,216.0,118.0
jay-froude,Jay Froude,P,,,,,1.0,,,,,,,1.0,,
jordan-smith,Jordan Smith,P,,,15.0,17.0,1.0,,1.0,,,,17.0,,19.0,57.0
justin-abel,Justin Abel,P,1.0,,,,,,2.0,1.0,,,,,,
kai-marshall,Kai Marshall,P,,,,,1.0,2.0,,,,,,,,
kenny-lane-iii,Kenny Lane III,P,,1.0,29.0,36.0,1.0,,,,2.0,,37.0,,76.0,180.0
kota-sugahara,Kota Sugahara,P,1.0,,19.0,24.0,,,1.0,1.0,,,24.0,,44.0,160.0
louie-bertoncin,Louie Bertoncin,P,1.0,,2.0,4.0,,,,,,,4.0,,20.0,37.0
nate-wipfler,Nate Wipfler,P,,,9.0,6.0,,1.0,,,,,8.0,1.0,105.0,-5.0
nicholas-snuszka,Nicholas Snuszka,P,,,,,,,1.0,,,,,1.0,,
noah-coolman,Noah Coolman,P,,2.0,,,,2.0,,,,,,1.0,,
parker-howard,Parker Howard,P,,2.0,16.0,15.0,1.0,3.0,1.0,,,,16.0,1.0,150.0,88.0
peter-geertz-larson,Peter Geertz-Larson,P,1.0,1.0,8.0,5.0,,,,,,,7.0,1.0,117.0,24.0
peter-lenz,Peter Lenz,P,1.0,,5.0,4.0,1.0,,,,,,5.0,,27.0,28.0
seth-faris,Seth Faris,P,,1.0,,,,,,,,,,,,
spencer-lofink,Spencer Lofink,P,1.0,,18.0,19.0,,,1.0,1.0,,,23.0,3.0,53.0,68.0
tarik-akyuz,Tarik Akyuz,P,,,5.0,3.0,,1.0,,,4.0,,4.0,1.0,81.0,13.0
theodore-watkins,Theodore Watkins,P,,,,,,,,1.0,,,,,,
thomas-brewster,Thomas Brewster,P,,,,,1.0,,,,,,,,,
tommy-lin,Tommy Lin,P,,1.0,25.0,22.0,1.0,1.0,,,,1.0,24.0,1.0,37.0,58.0
tony-goss,Tony Goss,P,,,42.0,45.0,,,2.0,,,,50.0,3.0,52.0,179.0
zeppelin-raunig,Zeppelin Raunig,P,,,20.0,18.0,1.0,1.0,1.0,,,,19.0,1.0,146.0,63.0
