player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
agnes-knochenhauer,Agnes Knochenhauer,,0.0,1.0,1.0,5.0,6.0
alina-pätz,Alina Pätz,,1.0,1.0,0.0,6.0,5.0
anna-hasselborg,Anna Hasselborg,,0.0,1.0,1.0,5.0,6.0
carole-howald,Carole Howald,,1.0,1.0,0.0,6.0,5.0
johanna-heldin,Johanna Heldin,,0.0,1.0,1.0,5.0,6.0
sara-mcmanus,Sara McManus,,0.0,1.0,1.0,5.0,6.0
selina-witschonke,Selina Witschonke,,1.0,1.0,0.0,6.0,5.0
silvana-tirinzoni,Silvana Tirinzoni,,1.0,1.0,0.0,6.0,5.0
sofia-scharback,Sofia Scharback,,0.0,1.0,1.0,5.0,6.0
stefanie-berset,Stefanie Berset,,1.0,1.0,0.0,6.0,5.0
