player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alex-lee,Alex Lee,FB,1.0,-0.1553,20.7931,4.4488,0.0,,,-0.4289,,1.0,,14.0,2301.0,0.7504,1238.0,4.0,0.3231,0.0,,4.0,,1.0,1.1553,0.4289,,-0.3889,1.5842,0.7472,0.3518
alhaji-kamara,Alhaji Kamara,ST,0.0,-0.3419,15.3601,-2.9579,4.0,,,-0.1446,,4.0,,8.0,766.0,0.7104,183.0,-4.7451,-2.5929,2.7447,,22.0,,8.0,0.3419,4.1446,,-0.4444,4.4866,0.7363,3.0503
anthony-grant,Anthony Grant,ST,0.0,-0.2064,17.3391,-1.9687,0.0,,,-0.3431,,0.0,,5.0,576.0,0.699,103.0,-4.0029,-3.8863,0.0,,6.0,,2.0,0.2064,0.3431,,-0.2053,0.5495,0.7379,0.3708
braeden-troyer,Braeden Troyer,DM,1.0,-0.6698,20.874,6.8581,0.0,,,-0.6726,,1.0,,25.0,2716.0,0.7617,1414.0,9.9814,0.7059,0.0,,6.0,,0.0,1.6698,0.6726,,-0.6726,2.3424,0.7546,0.5051
brandon-eaton,Brandon Eaton,CM,0.0,-0.0312,18.5705,3.4035,0.0,,,-0.0618,,0.0,,1.0,96.0,0.8605,43.0,2.5634,5.9613,0.0,,2.0,,0.0,0.0312,0.0618,,-0.0618,0.0929,0.8009,0.0547
chris-durkin,Chris Durkin,DM,0.0,-1.1318,22.9137,7.2056,0.0,,,-0.6926,,0.0,,11.0,1060.0,0.8067,595.0,10.4483,1.756,0.0,,17.0,,4.0,1.1318,0.6926,,-0.3387,1.8244,0.7892,0.5158
chris-korb,Chris Korb,FB,1.0,0.5141,20.4962,9.9448,0.0,,,0.0,,1.0,,1.0,73.0,0.6333,30.0,-1.2471,-4.1571,0.0,,0.0,,0.0,0.4859,0.0,,0.0,0.4859,0.6749,0.0
chris-odoi-atsem,Chris Odoi-Atsem,FB,0.0,-0.0426,18.3258,5.9476,0.0,,,0.0,,0.0,,1.0,97.0,0.66,50.0,-2.382,-4.7641,0.0,,0.0,,0.0,0.0426,0.0,,0.0,0.0426,0.7076,0.0
conor-shanosky,Conor Shanosky,CB,0.0,-0.1226,25.0102,11.0809,1.0,,,-0.5519,,1.0,,1.0,1474.0,0.8322,596.0,18.3825,3.0843,0.4584,,9.0,,2.0,0.1226,1.5519,,-0.7922,1.6745,0.8014,1.1796
eric-klenofsky,Eric Klenofsky,GK,0.0,0.0,38.2974,27.3758,0.0,1.0,-0.6989,0.0,0.5886,0.0,0.0,0.0,95.0,0.75,40.0,-1.7764,-4.441,0.0,5.0,0.0,6.0,0.0,0.0,0.0,1.6989,0.0,0.0,0.7944,0.0
evan-lee,Evan Lee,CB,0.0,-0.1981,24.1428,8.2442,0.0,,,-0.0377,,0.0,,2.0,837.0,0.8283,367.0,6.5098,1.7738,0.0,,1.0,,0.0,0.1981,0.0377,,-0.0377,0.2358,0.8106,0.0388
finnlay-wyatt,Finnlay Wyatt,W,0.0,-0.7926,20.1741,1.3697,0.0,,,-0.1135,,0.0,,5.0,317.0,0.669,142.0,-3.7498,-2.6407,0.0,,4.0,,0.0,0.7926,0.1135,,-0.1135,0.9061,0.6954,0.1622
franck-tayou,Franck Tayou,ST,0.0,-0.12,16.0448,-2.2877,1.0,,,-1.3671,,1.0,,2.0,498.0,0.6699,103.0,-12.8086,-12.4355,1.929,,18.0,,7.0,0.12,2.3671,,-0.4284,2.487,0.7943,1.491
fred-owusu-sekyere,Fred Owusu Sekyere,W,3.0,-0.0561,23.6929,8.387,2.0,,,-0.4568,,5.0,,25.0,1466.0,0.6662,707.0,-38.1144,-5.391,1.4981,,27.0,,8.0,3.0561,2.4568,,0.1508,5.5129,0.7201,1.9926
jackson-eskay,Jackson Eskay,AM,2.0,1.3591,18.5715,2.9849,0.0,,,-0.5809,,2.0,,3.0,354.0,0.8,110.0,3.2231,2.9301,0.0,,7.0,,1.0,0.6409,0.5809,,-0.5125,1.2218,0.7707,0.4642
jalen-robinson,Jalen Robinson,CB,1.0,0.4588,18.4768,5.6385,0.0,,,-0.099,,1.0,,3.0,366.0,0.7727,176.0,1.8968,1.0777,0.0,,1.0,,1.0,0.5412,0.099,,0.2551,0.6402,0.7619,0.1736
luiz-fernando,Luiz Fernando,W,1.0,-0.9998,17.1884,-0.2718,2.0,,,-1.0899,,3.0,,25.0,1862.0,0.7633,545.0,-4.7325,-0.8683,1.0703,,34.0,,8.0,1.9998,3.0899,,-0.0096,5.0897,0.772,2.1818
mallan-roberts,Mallan Roberts,CB,1.0,0.2286,24.4836,9.9052,1.0,,,-0.707,,2.0,,4.0,2872.0,0.8173,1237.0,-0.4325,-0.035,0.9678,,21.0,,4.0,0.7714,1.707,,-0.7645,2.4784,0.8176,1.2189
marcel-debellis,Marcel DeBellis,GK,0.0,0.0,47.7296,41.8262,0.0,4.0,-0.4524,0.0,0.8984,0.0,0.0,0.0,192.0,0.5082,61.0,-1.6819,-2.7572,0.0,11.0,0.0,15.0,0.0,0.0,0.0,4.4524,0.0,0.0,0.5358,0.0
matt-turner,Matt Turner,GK,0.0,-0.1424,48.9571,42.4987,0.0,24.0,0.8483,0.0,1.0366,0.0,0.1071,1.0,1943.0,0.512,668.0,-20.2592,-3.0328,0.0,60.0,0.0,84.0,0.0,0.1424,0.0,23.1517,0.0,0.1424,0.5423,0.0
matthew-bolduc,Matthew Bolduc,W,1.0,-0.3844,16.9831,0.9312,2.0,,,0.7313,,3.0,,17.0,1079.0,0.7492,303.0,-3.4897,-1.1517,1.0002,,16.0,,4.0,1.3844,1.2687,,-0.6928,2.6531,0.7607,0.7445
maxim-tissot,Maxim Tissot,FB,0.0,-0.1475,21.5967,4.4496,0.0,,,-0.0934,,0.0,,3.0,360.0,0.6648,182.0,-7.9962,-4.3935,0.0,,3.0,,2.0,0.1475,0.0934,,0.1366,0.2409,0.7088,0.0624
