player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,0.0,21.0,5.0,0.0,44.0,
antonio-pipkin,Antonio Pipkin,QB,,,,,,,,,,,0.0,3.0,
bc-dst,BC DST,DST,,,0.0,,,,23.0,,,,,,3.0
bc-qb,BC QB,QB,,0.0,,,0.0,0.0,,,,,,,
boris-bede,Boris Bede,K,60.0,,,0.0,,,,,,,,,
brandon-barnes,Brandon Barnes,TE/WR,,,,,,,,0.0,18.0,3.0,,,
cam-phillips,Cam Phillips,WR,,,,,,,,0.0,55.0,1.0,,,
chad-kelly,Chad KELLY,QB,,0.0,,,0.0,0.0,,,,,1.0,4.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,76.0,5.0,,,
jacob-scarfone,Jacob Scarfone,WR,,,,,,,,0.0,37.0,3.0,,,
javon-leake,Javon LEAKE,RB,,,,,,,,0.0,9.0,1.0,,,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,0.0,23.0,3.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,1.0,43.0,3.0,,,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,0.0,84.0,6.0,0.0,0.0,
markeith-ambles,Markeith Ambles,WR,,,,,,,,0.0,121.0,8.0,,,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,0.0,,,1.0,352.0,,,,,0.0,24.0,
sean-whyte,Sean WHYTE,K,47.0,,,1.0,,,,,,,,,
tor-dst,TOR DST,DST,,,0.0,,,,20.0,,,,,,3.0
tor-qb,TOR QB,QB,,0.0,,,0.0,178.0,,,,,,,
tommy-nield,Tommy Nield,WR,,,,,,,,1.0,37.0,1.0,,,
