player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
corey-brewer,Corey Brewer,P,6.0,0.0,0.0,0.0,0.0,6.0,3.0
dominique-johnson,Dominique Johnson,P,4.0,2.0,0.0,1.0,1.0,4.0,0.0
donte-greene,Donte Greene,P,8.0,2.0,0.0,2.0,3.0,11.0,0.0
franklin-session,Franklin Session,P,4.0,2.0,0.0,3.0,0.0,5.0,2.0
garlon-green,Garlon Green,P,1.0,0.0,0.0,2.0,0.0,6.0,0.0
gerald-green,Gerald Green,P,1.0,0.0,0.0,2.0,1.0,5.0,1.0
josh-powell,Josh Powell,P,0.0,0.0,0.0,0.0,1.0,3.0,1.0
ryan-hollins,Ryan Hollins,P,2.0,0.0,0.0,0.0,3.0,8.0,0.0
