player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
azura-stevens-2,Azura Stevens,,1.0,,5.0,,2.0,,0.267,15.0,4.0,2.0,0.5,2.0,1.0,26.8,2.0,-13.0,9.0,7.0,2.0,
courtney-williams,Courtney Williams,G,7.0,,7.0,1.0,1.0,1.0,0.333,9.0,3.0,1.0,,2.0,,26.666666666666668,2.0,-5.0,7.0,9.0,1.0,
dana-evans,Dana Evans,G,1.0,,2.0,1.0,1.0,1.0,0.5,4.0,2.0,1.0,1.0,2.0,2.0,21.616666666666667,,-2.0,7.0,2.0,1.0,2.0
dearica-hamby,Dearica Hamby,F,2.0,1.0,2.0,,1.0,,0.5,6.0,3.0,3.0,1.0,3.0,3.0,17.966666666666665,2.0,-5.0,9.0,4.0,,2.0
elizabeth-williams,Elizabeth Williams,,1.0,5.0,7.0,,,,0.5,6.0,3.0,2.0,1.0,2.0,2.0,35.483333333333334,2.0,4.0,8.0,9.0,1.0,3.0
jasmine-thomas,Jasmine Thomas,,4.0,,1.0,0.25,4.0,1.0,0.25,4.0,1.0,1.0,,,,23.4,2.0,2.0,3.0,3.0,,1.0
jordin-canada,Jordin Canada,G,9.0,,4.0,0.5,4.0,2.0,0.333,15.0,5.0,4.0,0.8,5.0,4.0,38.5,,-1.0,16.0,4.0,4.0,4.0
kahleah-copper,Kahleah Copper,W,3.0,,6.0,0.2,5.0,1.0,0.455,22.0,10.0,1.0,0.333,3.0,1.0,33.61666666666667,1.0,3.0,22.0,7.0,1.0,3.0
karlie-samuelson,Karlie Samuelson,,3.0,,6.0,0.5,6.0,3.0,0.4,10.0,4.0,1.0,,,,32.15,3.0,6.0,11.0,9.0,,
marina-mabrey,Marina Mabrey,W,6.0,1.0,2.0,0.4,10.0,4.0,0.455,11.0,5.0,3.0,,,,37.35,,4.0,14.0,2.0,1.0,3.0
morgan-bertsch,Morgan Bertsch,,1.0,,1.0,0.667,3.0,2.0,0.556,9.0,5.0,3.0,,,,26.5,2.0,-2.0,12.0,3.0,2.0,1.0
nneka-ogwumike,Nneka Ogwumike,,2.0,,8.0,,2.0,,0.45,20.0,9.0,1.0,,,,35.96666666666667,3.0,-2.0,18.0,11.0,4.0,2.0
rae-burrell,Rae Burrell,W,2.0,,1.0,,1.0,,,1.0,,1.0,,,,5.75,1.0,,,2.0,,
robyn-parks,Robyn Parks,,,,2.0,,2.0,,0.333,3.0,1.0,1.0,,,,8.533333333333333,,-5.0,2.0,2.0,,
sika-kona,Sika Kon̩,,1.0,,4.0,,,,1.0,1.0,1.0,3.0,0.5,4.0,2.0,10.233333333333333,1.0,8.0,4.0,5.0,,2.0
zia-cooke,Zia Cooke,,,,,0.333,3.0,1.0,0.375,8.0,3.0,2.0,1.0,2.0,2.0,19.466666666666665,1.0,8.0,9.0,1.0,,
