player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
aaron-jones,Aaron Jones,RB,17.0,0.0,0.0,4.0,17.0,2.0,,,,,,,,1.0
cp-savage,CP Savage,,9.0,2.0,0.0,6.0,9.0,0.0,,,,,,,1.0,1.0
da-warner,DA Warner,,9.0,2.0,0.0,1.0,9.0,0.0,,,,,,,,1.0
dj-mitchell,DJ Mitchell,,26.0,3.0,0.0,4.0,25.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
dp-conway,DP Conway,,17.0,2.0,0.0,1.0,13.0,0.0,,,,,,,1.0,1.0
f-du-plessis,F du Plessis,,12.0,1.0,0.0,2.0,7.0,0.0,,,,,,,1.0,1.0
h-klaasen,H Klaasen,,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,2.0,1.0
harmeet-singh-2,Harmeet Singh (2),,1.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,24.0,2.0,0.0,,1.0
jasdeep-singh,Jasdeep Singh,,26.0,1.0,0.0,9.0,12.0,0.0,24.0,0.0,0.0,34.0,2.0,0.0,,1.0
kr-mayers,KR Mayers,,5.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
mp-stoinis,MP Stoinis,,12.0,0.0,0.0,5.0,28.0,4.0,12.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0
milind-kumar,Milind Kumar,,13.0,1.0,1.0,7.0,18.0,1.0,,,,,,,1.0,1.0
n-burger,N Burger,,,,,,,,23.0,1.0,0.0,10.0,3.0,1.0,,1.0
noor-ahmad,Noor Ahmad,,,,,,,,24.0,0.0,1.0,18.0,3.0,0.0,1.0,1.0
oc-mccoy,OC McCoy,,6.0,0.0,0.0,10.0,3.0,0.0,24.0,0.0,0.0,22.0,1.0,2.0,,1.0
sr-mukkamalla,SR Mukkamalla,,23.0,3.0,0.0,3.0,30.0,2.0,,,,,,,,1.0
shubham-ranjane,Shubham Ranjane,,8.0,0.0,1.0,8.0,15.0,2.0,,,,,,,,1.0
sikandar-raza,Sikandar Raza,,3.0,1.0,0.0,6.0,4.0,0.0,18.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0
steven-ryan-taylor,Steven Ryan Taylor,,8.0,1.0,0.0,3.0,4.0,0.0,,,,,,,1.0,1.0
sujit-nayak,Sujit Nayak,,4.0,1.0,0.0,7.0,5.0,0.0,,,,,,,,1.0
waqar-salamkheil,Waqar Salamkheil,,4.0,0.0,1.0,11.0,0.0,0.0,24.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0
zia-ul-haq,Zia-ul-Haq,,,,,,,,18.0,0.0,0.0,16.0,3.0,2.0,,1.0
