player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
allisha-gray,Allisha Gray,G,1.0,2.0,5.0,0.2,5.0,1.0,0.474,19.0,9.0,2.0,0.5,2.0,1.0,37.46666666666667,1.0,-11.0,20.0,6.0,1.0,4.0
angel-reese,Angel Reese,F,2.0,2.0,11.0,,1.0,,0.444,9.0,4.0,4.0,0.75,4.0,3.0,29.9,2.0,12.0,11.0,13.0,3.0,2.0
brianna-turner,Brianna Turner,,,1.0,1.0,,,,,,,1.0,,,,5.666666666666667,,-3.0,,1.0,,
chennedy-carter,Chennedy Carter,,5.0,1.0,5.0,0.5,2.0,1.0,0.429,21.0,9.0,,,2.0,,33.583333333333336,,9.0,19.0,5.0,1.0,3.0
cheyenne-parker-tyus,Cheyenne Parker-Tyus,,3.0,,7.0,,1.0,,0.2,10.0,2.0,,0.333,3.0,1.0,24.483333333333334,1.0,-8.0,5.0,8.0,,2.0
dana-evans,Dana Evans,G,3.0,,2.0,0.5,2.0,1.0,0.5,6.0,3.0,1.0,0.667,3.0,2.0,17.333333333333332,,-1.0,9.0,2.0,2.0,
destanni-henderson,Destanni Henderson,,2.0,1.0,1.0,1.0,1.0,1.0,0.4,5.0,2.0,1.0,,,,20.866666666666667,,-3.0,5.0,1.0,,1.0
diamond-deshields,Diamond DeShields,,,,,,1.0,,0.5,2.0,1.0,,,,,4.2,,-2.0,2.0,,,
haley-jones,Haley Jones,,3.0,1.0,7.0,,1.0,,0.5,8.0,4.0,3.0,1.0,4.0,4.0,33.85,,-10.0,12.0,7.0,1.0,4.0
isabelle-harrison,Isabelle Harrison,,1.0,,5.0,,,,0.6,5.0,3.0,1.0,,,,13.633333333333333,1.0,3.0,6.0,6.0,2.0,
kamilla-cardoso,Kamilla Cardoso,,1.0,3.0,8.0,,,,0.556,9.0,5.0,3.0,,,,30.8,3.0,6.0,10.0,11.0,1.0,1.0
lindsay-allen,Lindsay Allen,,3.0,,1.0,1.0,1.0,1.0,0.667,3.0,2.0,,,,,22.666666666666668,,10.0,5.0,1.0,,1.0
marina-mabrey,Marina Mabrey,W,5.0,1.0,1.0,0.286,7.0,2.0,0.273,11.0,3.0,2.0,1.0,1.0,1.0,31.566666666666666,1.0,1.0,9.0,2.0,2.0,3.0
maya-caldwell,Maya Caldwell,,4.0,1.0,2.0,,1.0,,0.5,6.0,3.0,1.0,,,,27.816666666666666,,-3.0,6.0,2.0,3.0,1.0
michaela-onyenwere,Michaela Onyenwere,,2.0,,1.0,0.333,3.0,1.0,0.25,8.0,2.0,1.0,0.667,3.0,2.0,10.65,1.0,10.0,7.0,2.0,,
naz-hillmon,Naz Hillmon,F,1.0,,3.0,,,,0.8,5.0,4.0,1.0,1.0,4.0,4.0,18.6,3.0,-3.0,12.0,6.0,1.0,
nia-coffey,Nia Coffey,,3.0,,2.0,,1.0,,,3.0,,1.0,,,,12.1,,,,2.0,,1.0
tina-charles,Tina Charles,,2.0,,4.0,,,,0.308,13.0,4.0,2.0,0.333,3.0,1.0,24.8,,-7.0,9.0,4.0,,1.0
