player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
brandon-shepard,Brandon Shepard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,0.0,0.0,17.0,1.0,,,,,,,,,
carlton-watkins,Carlton Watkins,DB,3.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
chris-elmore,Chris  Elmore,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
dajon-emory,Dajon Emory,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
dawandrick-crockett,Dawandrick Crockett,DB,2.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
deonte-rarrick,Deonte Rarrick,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,7.0,2.0,,,,,,,0.0,0.0,1.0
devin-groenhagen,Devin Groenhagen,DL,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
dionne-thrweatt-vassars,Dionne Thrweatt-Vassars,QB,,0.0,,,,,,,,,,,0.0,,,,,,,,,3.0,0.0,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
dylan-karnes,Dylan Karnes,K,,,,,,,3.0,39.0,333.0,1.0,,,,,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fred-bruno,Fred Bruno,WR,,,,,,,,,,,,,,1.0,,,,40.0,40.0,1.0,40.0,,,,,,,,,,,,13.0,18.0,0.0,1.0,25.0,2.0,4.0,4.0,2.0,0.0,1.0,7.0,,,
