player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
adyn-schwarzer,Adyn Schwarzer,LB,4.0,,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
alexis-rosario,Alexis Rosario,RB/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0.0,1.0,17.0,4.0,3.0,14.0,8.0,0.0,0.0,21.0,,,
bizzet-woodley,Bizzet Woodley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,21.0,0.0,0.0,56.0,4.0,,,,,,,,,
brad-namdar,Brad Namdar,K,,,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brean-michel,Brean Michel,WR,,,,,,,,,,,,,,2.0,,,,17.0,19.0,0.0,34.0,,,,,,,,,,,,9.0,9.0,0.0,1.0,27.0,3.0,5.0,5.0,1.0,0.0,0.0,5.0,,,
byron-cooper,Byron Cooper,LB,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
carver-shamelle-dumas,Carver Shamelle Dumas,LB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
christian-stokley,Christian Stokley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15.0,0.0,0.0,27.0,3.0,,,,,,,,,
dajon-richard,Dajon Richard,ATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,6.0,2.0,5.0,10.0,8.0,0.0,0.0,40.0,,,
daniel-tolliver,Daniel Tolliver,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
