player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
angel-reese,Angel Reese,F,1.0,,10.0,,1.0,,0.231,13.0,3.0,5.0,1.0,2.0,2.0,36.416666666666664,6.0,-13.0,8.0,16.0,1.0,2.0
chennedy-carter,Chennedy Carter,,,,1.0,,1.0,,0.3,10.0,3.0,3.0,1.0,1.0,1.0,15.816666666666666,2.0,-11.0,7.0,3.0,,
courtney-vandersloot,Courtney Vandersloot,,3.0,,2.0,,1.0,,,2.0,,2.0,0.5,2.0,1.0,14.583333333333334,,-3.0,1.0,2.0,1.0,2.0
dana-evans,Dana Evans,G,2.0,,,0.333,3.0,1.0,0.333,3.0,1.0,,,,,7.75,,-12.0,3.0,,,1.0
diamond-deshields,Diamond DeShields,,1.0,,1.0,,,,,2.0,,1.0,,,,6.5,,1.0,,1.0,,1.0
isabelle-harrison,Isabelle Harrison,,,1.0,,,,,,,,,,,,9.1,,3.0,,,,
ivana-dojkia,Ivana DojkiÄ,,,,1.0,0.667,3.0,2.0,0.8,5.0,4.0,1.0,0.667,3.0,2.0,17.5,1.0,6.0,12.0,2.0,1.0,
jonquel-jones,Jonquel Jones,,7.0,3.0,7.0,0.2,5.0,1.0,0.429,14.0,6.0,2.0,0.5,2.0,1.0,34.2,2.0,25.0,14.0,9.0,,1.0
kamilla-cardoso,Kamilla Cardoso,,,1.0,2.0,,,,0.375,8.0,3.0,2.0,,,,34.483333333333334,3.0,-18.0,6.0,5.0,1.0,3.0
kayla-thornton,Kayla Thornton,,1.0,,1.0,,3.0,,,5.0,,1.0,,,,25.2,,12.0,,1.0,,
kennedy-burke,Kennedy Burke,,2.0,1.0,3.0,0.167,6.0,1.0,0.333,9.0,3.0,1.0,,,,30.55,,3.0,7.0,3.0,3.0,1.0
leonie-fiebich,Leonie Fiebich,,2.0,1.0,6.0,0.6,5.0,3.0,0.5,10.0,5.0,1.0,,,,30.55,,20.0,13.0,6.0,,
lindsay-allen,Lindsay Allen,,4.0,,1.0,,1.0,,0.571,7.0,4.0,2.0,,,,32.25,1.0,-2.0,8.0,2.0,2.0,2.0
marina-mabrey,Marina Mabrey,W,7.0,,12.0,0.571,7.0,4.0,0.421,19.0,8.0,1.0,1.0,1.0,1.0,37.75,,-10.0,21.0,12.0,,4.0
michaela-onyenwere,Michaela Onyenwere,,,,2.0,1.0,2.0,2.0,0.857,7.0,6.0,2.0,,,,19.933333333333334,,-8.0,14.0,2.0,,1.0
nyara-sabally,Nyara Sabally,,,1.0,1.0,,1.0,,0.6,5.0,3.0,1.0,,,,13.033333333333333,1.0,,6.0,2.0,1.0,
sabrina-ionescu,Sabrina Ionescu,,6.0,,3.0,0.333,12.0,4.0,0.429,21.0,9.0,2.0,0.857,7.0,6.0,34.35,,7.0,28.0,3.0,1.0,1.0
