player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
anthony-gosselin,Anthony GOSSELIN,RB/FB,,,,,,,,0.0,4.0,1.0,,,
arkell-smith,Arkell Smith,WR,,,,,,,,1.0,10.0,1.0,,,
boris-bede,Boris Bede,K,3.0,42.0,,,,,,,,,,,
devonte-dedmon,Devonte DEDMON,RB/WR,,,,,,,,,,,0.0,3.0,
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,0.0,17.0,2.0,,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,131.0,7.0,,,
dru-brown,Dru Brown,QB,,,1.0,,2.0,480.0,,,,,,,
dustin-crum,Dustin CRUM,QB,,,0.0,,0.0,18.0,,,,,1.0,6.0,
edm-dst,EDM DST,DST,,,,1.0,,,32.0,,,,,,1.0
edm-k,EDM K,K,3.0,42.0,,,,,,,,,,,
edm-qb,EDM QB,QB,,,0.0,,2.0,272.0,,,,,0.0,9.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,0.0,89.0,6.0,,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,1.0,88.0,7.0,,,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,40.0,4.0,,,
javon-leake,Javon LEAKE,RB,,,,,,,,0.0,21.0,2.0,0.0,19.0,
justin-hardy,Justin HARDY,WR,,,,,,,,1.0,110.0,5.0,0.0,7.0,
kalil-pimpleton,Kalil PIMPLETON,WR,,,,,,,,1.0,153.0,4.0,,,
kevin-brown,Kevin BROWN,RB,,,,,,,,0.0,18.0,4.0,0.0,35.0,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,1.0,55.0,3.0,,,
lewis-ward,Lewis Ward,K,2.0,139.0,,,,,,,,,,,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,,0.0,,2.0,272.0,,,,,0.0,9.0,
nick-mardner,Nick Mardner,WR,,,,,,,,0.0,11.0,1.0,,,
ott-dst,OTT DST,DST,,,,0.0,,,23.0,,,,,,0.0
ott-k,OTT K,K,2.0,139.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,1.0,,2.0,480.0,,,,,1.0,6.0,
ryquell-armstead,Ryquell Armstead,RB,,,,,,,,0.0,31.0,4.0,0.0,40.0,
tanner-green,Tanner GREEN,RB/FB,,,,,,,,0.0,0.0,0.0,,,
