player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-nortje,A Nortje,,,,,,,,24.0,0.0,0.0,29.0,1.0,1.0,,1.0
ags-gous,AGS Gous,,33.0,3.0,0.0,2.0,28.0,0.0,,,,,,,,1.0
aj-hosein,AJ Hosein,,22.0,2.0,1.0,8.0,33.0,1.0,12.0,0.0,0.0,20.0,1.0,0.0,,1.0
aj-pienaar,AJ Pienaar,,14.0,0.0,0.0,7.0,10.0,0.0,,,,,,,,1.0
aj-tye,AJ Tye,,,,,,,,24.0,0.0,0.0,26.0,1.0,1.0,,1.0
cj-gannon,CJ Gannon,,,,,,,,24.0,0.0,0.0,34.0,1.0,2.0,1.0,1.0
dl-piedt,DL Piedt,,4.0,0.0,1.0,9.0,3.0,0.0,24.0,0.0,0.0,31.0,1.0,0.0,,1.0
gd-phillips,GD Phillips,,13.0,3.0,0.0,4.0,20.0,1.0,,,,,,,,1.0
gsnfg-jayasuriya,GSNFG Jayasuriya,,8.0,0.0,0.0,3.0,6.0,0.0,,,,,,,,1.0
h-klaasen,H Klaasen,,3.0,0.0,0.0,4.0,1.0,0.0,,,,,,,2.0,1.0
harmeet-singh-2,Harmeet Singh (2),,,,,,,,24.0,0.0,0.0,24.0,2.0,0.0,,1.0
imad-wasim,Imad Wasim,,38.0,3.0,1.0,5.0,43.0,1.0,24.0,0.0,0.0,19.0,1.0,1.0,,1.0
m-jansen,M Jansen,,7.0,1.0,0.0,6.0,8.0,0.0,22.0,0.0,0.0,30.0,1.0,1.0,,1.0
mc-henriques,MC Henriques,,19.0,1.0,0.0,5.0,24.0,1.0,12.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0
mw-short,MW Short,,3.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,1.0
mukhtar-ahmed,Mukhtar Ahmed,,5.0,1.0,0.0,3.0,5.0,0.0,,,,,,,,1.0
nauman-anwar,Nauman Anwar,,37.0,3.0,0.0,2.0,48.0,3.0,,,,,,,,1.0
q-de-kock,Q de Kock,,11.0,1.0,0.0,1.0,10.0,1.0,,,,,,,,1.0
sn-netravalkar,SN Netravalkar,,,,,,,,24.0,0.0,0.0,23.0,0.0,0.0,,1.0
so-hetmyer,SO Hetmyer,,19.0,1.0,0.0,6.0,23.0,1.0,,,,,,,1.0,1.0
shubham-ranjane,Shubham Ranjane,,2.0,2.0,1.0,7.0,8.0,0.0,,,,,,,,1.0
wd-parnell,WD Parnell,,,,,,,,24.0,0.0,0.0,40.0,2.0,2.0,,1.0
