player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
caleb-evans,Caleb EVANS,QB,,0.0,,,1.0,297.0,,,,,2.0,52.0,
chandler-worthy,Chandler Worthy,WR,,,,,,,,0.0,8.0,1.0,0.0,6.0,
darvin-adams,Darvin Adams,WR,,,,,,,,1.0,118.0,9.0,,,
david-cote,David Côté,K,49.0,,,0.0,,,,,,,,,
dominique-davis,Dominique Davis,QB,,,,,,,,,,,3.0,6.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,1.0,28.0,4.0,,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,1.0,102.0,5.0,,,
jackson-bennett,Jackson Bennett,RB,,,,,,,,0.0,0.0,0.0,,,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,133.0,5.0,,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,0.0,48.0,5.0,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,0.0,0.0,0.0,0.0,79.0,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,0.0,40.0,3.0,,,
lewis-ward,Lewis Ward,K,65.0,,,1.0,,,,,,,,,
mtl-dst,MTL DST,DST,,,0.0,,,,33.0,,,,,,2.0
mtl-qb,MTL QB,QB,,0.0,,,0.0,0.0,,,,,,,
ott-dst,OTT DST,DST,,,0.0,,,,40.0,,,,,,2.0
ott-qb,OTT QB,QB,,0.0,,,2.0,254.0,,,,,,,
rj-harris,R.J. Harris,WR,,,,,,,,0.0,33.0,3.0,,,
reggie-white-jr,Reggie WHITE JR.,WR,,,,,,,,0.0,99.0,5.0,,,
shaq-johnson,Shaq Johnson,WR,,,,,,,,0.0,23.0,1.0,,,
trevor-harris,Trevor HARRIS,QB,,0.0,,,2.0,341.0,,,,,0.0,4.0,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,0.0,8.0,1.0,,,
vernon-adams-jr,Vernon ADAMS JR.,QB,,,,,,,,,,,0.0,0.0,
william-powell,William Powell,RB,,,,,,,,0.0,0.0,1.0,0.0,79.0,
