player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-bohara,A Bohara,,,,,,,,24.0,0.0,0.0,30.0,4.0,0.0,,1.0
a-mahata,A Mahata,,13.0,2.0,0.0,6.0,15.0,0.0,12.0,0.0,0.0,23.0,1.0,0.0,,1.0
aarif-sheikh,Aarif Sheikh,,,,,,,,,,,,,,1.0,1.0
aasif-sheikh,Aasif Sheikh,,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,1.0,1.0
b-bhandari,B Bhandari,,49.0,3.0,0.0,3.0,42.0,1.0,,,,,,,1.0,1.0
ca-lynn,CA Lynn,,5.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,1.0
ds-airee,DS Airee,,7.0,0.0,1.0,5.0,10.0,0.0,18.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0
h-dhami,H Dhami,,,,,,,,18.0,0.0,0.0,24.0,0.0,0.0,,1.0
harmeet-singh-2,Harmeet Singh (2),,10.0,1.0,1.0,6.0,25.0,3.0,24.0,0.0,0.0,24.0,0.0,1.0,1.0,1.0
i-pandey,I Pandey,,35.0,8.0,0.0,4.0,56.0,1.0,12.0,0.0,0.0,13.0,0.0,1.0,,1.0
jn-loftie-eaton,JN Loftie-Eaton,,33.0,2.0,0.0,4.0,39.0,2.0,,,,,,,,1.0
josh-brown,Josh Brown,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
k-mahato,K Mahato,,,,,,,,6.0,0.0,1.0,13.0,0.0,0.0,,1.0
ln-rajbanshi,LN Rajbanshi,,,,,,,,22.0,0.0,0.0,32.0,0.0,0.0,,1.0
maaz-sadaqat,Maaz Sadaqat,,9.0,2.0,0.0,1.0,12.0,0.0,24.0,0.0,0.0,25.0,2.0,0.0,,1.0
mayan-yadav,Mayan Yadav,,10.0,1.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0
rupesh-singh,Rupesh Singh,,2.0,0.0,1.0,9.0,1.0,0.0,18.0,0.0,0.0,20.0,0.0,1.0,,1.0
s-kansakar,S Kansakar,,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,1.0,1.0
sc-kuggeleijn,SC Kuggeleijn,,,,,,,,24.0,0.0,0.0,22.0,3.0,0.0,,1.0
sp-krishnamurthi,SP Krishnamurthi,,38.0,4.0,0.0,5.0,50.0,2.0,18.0,0.0,0.0,17.0,1.0,1.0,,1.0
wd-parnell,WD Parnell,,12.0,1.0,0.0,8.0,14.0,1.0,,,,,,,,1.0
