player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
as-joseph,AS Joseph,,,,,,,,24.0,0.0,0.0,42.0,1.0,1.0,,1.0
anuj-rawat,Anuj Rawat,,,,,,,,,,,,,,1.0,1.0
b-sai-sudharsan,B Sai Sudharsan,,14.0,2.0,0.0,3.0,20.0,0.0,,,,,,,,1.0
da-miller,DA Miller,,24.0,4.0,1.0,5.0,39.0,1.0,,,,,,,1.0,1.0
f-du-plessis,F du Plessis,,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
gj-maxwell,GJ Maxwell,,18.0,3.0,0.0,4.0,33.0,2.0,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
hh-pandya,HH Pandya,,5.0,0.0,0.0,4.0,3.0,0.0,,,,,,,,1.0
hv-patel,HV Patel,,,,,,,,24.0,0.0,0.0,35.0,0.0,1.0,,1.0
jr-hazlewood,JR Hazlewood,,,,,,,,21.0,0.0,0.0,36.0,0.0,1.0,,1.0
kd-karthik,KD Karthik,,3.0,0.0,0.0,5.0,2.0,0.0,,,,,,,,1.0
lh-ferguson,LH Ferguson,,,,,,,,24.0,0.0,0.0,36.0,1.0,0.0,,1.0
mk-lomror,MK Lomror,,8.0,2.0,0.0,7.0,16.0,1.0,,,,,,,1.0,1.0
mohammed-shami,Mohammed Shami,,,,,,,,24.0,0.0,0.0,39.0,1.0,1.0,1.0,1.0
mohammed-siraj,Mohammed Siraj,,,,,,,,24.0,0.0,0.0,35.0,0.0,2.0,,1.0
pj-sangwan,PJ Sangwan,,,,,,,,24.0,0.0,0.0,19.0,2.0,0.0,,1.0
pwh-de-silva,PWH de Silva,,,,,,,,24.0,0.0,0.0,28.0,2.0,0.0,,1.0
r-tewatia,R Tewatia,,25.0,5.0,1.0,6.0,43.0,2.0,,,,,,,,1.0
rm-patidar,RM Patidar,,32.0,5.0,0.0,3.0,52.0,2.0,,,,,,,1.0,1.0
rashid-khan,Rashid Khan,,,,,,,,24.0,0.0,0.0,29.0,1.0,0.0,1.0,1.0
shahbaz-ahmed,Shahbaz Ahmed,,2.0,0.0,1.0,6.0,2.0,0.0,18.0,0.0,1.0,26.0,2.0,0.0,,1.0
shubman-gill,Shubman Gill,,28.0,3.0,0.0,2.0,31.0,1.0,,,,,,,1.0,1.0
v-kohli,V Kohli,,53.0,6.0,0.0,1.0,58.0,1.0,,,,,,,,1.0
wp-saha,WP Saha,,22.0,4.0,0.0,1.0,29.0,0.0,,,,,,,1.0,1.0
