player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alexander-qvist,Alexander Qvist,,1.0,1.0,0.0,7.0,5.0
benji-paral,Benji Paral,,0.0,1.0,1.0,5.0,7.0
caden-hebert,Caden Hebert,,0.0,1.0,1.0,5.0,7.0
daniel-laufer,Daniel Laufer,,0.0,1.0,1.0,5.0,7.0
jack-wendtland,Jack Wendtland,,0.0,1.0,1.0,5.0,7.0
jackson-bestland,Jackson Bestland,,0.0,1.0,1.0,5.0,7.0
jacob-schmidt,Jacob Schmidt,,1.0,1.0,0.0,7.0,5.0
jonathan-vilandt,Jonathan Vilandt,,1.0,1.0,0.0,7.0,5.0
kasper-jurlander-boege,Kasper Jurlander Boege,,1.0,1.0,0.0,7.0,5.0
nikki-jensen,Nikki Jensen,,1.0,1.0,0.0,7.0,5.0
