player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bralon-addison,Bralon ADDISON,WR,,,,,,,,1.0,115.0,7.0,,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,1.0,29.0,3.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,0.0,20.0,2.0,,,
daniel-adeboboye,Daniel ADEBOBOYE,RB,,,,,,,,,,,0.0,9.0,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,,36.0,4.0,,,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,1.0,89.0,6.0,,,
deonta-mcmahon,Deonta MCMAHON,RB,,,,,,,,0.0,41.0,6.0,0.0,30.0,
dru-brown,Dru BROWN,QB,,,0.0,,5.0,373.0,,,,,,,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,1.0,1.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,2.0,51.0,5.0,,,
jake-herslow,Jake HERSLOW,WR,,,,,,,,1.0,84.0,6.0,,,
janarion-grant,Janarion GRANT,WR,,,,,,,,0.0,10.0,2.0,,,
justin-hardy,Justin HARDY,WR,,,,,,,,2.0,106.0,7.0,,,
kalil-pimpleton,Kalil PIMPLETON,WR,,,,,,,,0.0,62.0,3.0,,,
keelan-white,Keelan WHITE,WR,,,,,,,,0.0,30.0,2.0,,,
kevin-mital,Kevin Mital,WR,,,,,,,,0.0,6.0,2.0,,,
lewis-ward,Lewis Ward,K,3.0,35.0,,,,,,,,,,,
lirim-hajrullahu,Lirim Hajrullahu,K,3.0,65.0,,,,,,,,,,,
nick-arbuckle,Nick ARBUCKLE,QB,,,1.0,,3.0,317.0,,,,,1.0,19.0,
ott-dst,OTT DST,DST,,,,1.0,,,42.0,,,,,,
ott-k,OTT K,K,3.0,35.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,0.0,,5.0,373.0,,,,,1.0,1.0,
tor-dst,TOR DST,DST,,,,,,,46.0,,,,,,2.0
tor-k,TOR K,K,3.0,65.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,1.0,,3.0,317.0,,,,,1.0,19.0,
william-stanback,William STANBACK,RB,,,,,,,,0.0,9.0,2.0,0.0,84.0,
