player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-nortje,A Nortje,,,,,,,,18.0,0.0,0.0,13.0,0.0,0.0,,1.0
ags-gous,AGS Gous,,15.0,3.0,0.0,2.0,20.0,0.0,,,,,,,,1.0
aj-hosein,AJ Hosein,,4.0,0.0,0.0,7.0,8.0,1.0,12.0,0.0,0.0,9.0,1.0,0.0,,1.0
aj-pienaar,AJ Pienaar,,4.0,0.0,1.0,6.0,8.0,1.0,6.0,0.0,0.0,22.0,0.0,0.0,,1.0
d-wiese,D Wiese,,,,,,,,24.0,0.0,0.0,37.0,1.0,3.0,2.0,1.0
dl-piedt,DL Piedt,,,,,,,,12.0,0.0,0.0,14.0,1.0,0.0,,1.0
gd-phillips,GD Phillips,,35.0,2.0,0.0,4.0,47.0,3.0,,,,,,,,1.0
ka-pollard,KA Pollard,,10.0,1.0,1.0,4.0,21.0,2.0,24.0,0.0,0.0,33.0,2.0,2.0,1.0,1.0
m-jansen,M Jansen,,2.0,0.0,1.0,8.0,8.0,1.0,18.0,0.0,0.0,29.0,0.0,1.0,1.0,1.0
mc-henriques,MC Henriques,,30.0,2.0,0.0,5.0,32.0,0.0,9.0,0.0,0.0,25.0,0.0,0.0,,1.0
md-patel,MD Patel,,29.0,5.0,0.0,2.0,44.0,1.0,,,,,,,,1.0
mw-short,MW Short,,15.0,2.0,0.0,1.0,14.0,0.0,,,,,,,,1.0
mukhtar-ahmed,Mukhtar Ahmed,,15.0,3.0,0.0,3.0,18.0,0.0,,,,,,,,1.0
n-pooran,N Pooran,,33.0,4.0,1.0,3.0,62.0,6.0,,,,,,,,1.0
np-kenjige,NP Kenjige,,,,,,,,24.0,0.0,0.0,19.0,1.0,0.0,,1.0
rashid-khan,Rashid Khan,,,,,,,,24.0,0.0,0.0,29.0,1.0,0.0,1.0,1.0
sn-netravalkar,SN Netravalkar,,,,,,,,18.0,0.0,0.0,45.0,0.0,0.0,,1.0
shayan-jahangir,Shayan Jahangir,,21.0,1.0,0.0,1.0,29.0,2.0,,,,,,,,1.0
ta-boult,TA Boult,,,,,,,,24.0,0.0,0.0,42.0,1.0,0.0,,1.0
th-david,TH David,,,,,,,,,,,,,,1.0,1.0
