player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
angela-menardi,Angela Menardi,,0.0,1.0,1.0,3.0,4.0
egidio-marchese,Egidio Marchese,,0.0,1.0,1.0,3.0,4.0
fabrizio-bich,Fabrizio Bich,,0.0,1.0,1.0,3.0,4.0
giuliana-turra,Giuliana Turra,,0.0,1.0,1.0,3.0,4.0
kristina-ulander,Kristina Ulander,,1.0,1.0,0.0,4.0,3.0
marcus-holm,Marcus Holm,,1.0,1.0,0.0,4.0,3.0
matteo-ronzani,Matteo Ronzani,,0.0,1.0,1.0,3.0,4.0
ronny-persson,Ronny Persson,,1.0,1.0,0.0,4.0,3.0
sabina-johansson,Sabina Johansson,,1.0,1.0,0.0,4.0,3.0
viljo-petersson-dahl,Viljo Petersson-Dahl,,1.0,1.0,0.0,4.0,3.0
