player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
adrian-durcek,Adrian Durcek,,1.0,1.0,0.0,5.0,4.0
karol-sandl,Karol Sandl,,1.0,1.0,0.0,5.0,4.0
kristina-ulander,Kristina Ulander,,0.0,1.0,1.0,4.0,5.0
marcus-holm,Marcus Holm,,0.0,1.0,1.0,4.0,5.0
monika-kunkelova,Monika Kunkelova,,1.0,1.0,0.0,5.0,4.0
peter-zatko,Peter Zatko,,1.0,1.0,0.0,5.0,4.0
radoslav-duris,Radoslav Duris,,1.0,1.0,0.0,5.0,4.0
ronny-persson,Ronny Persson,,0.0,1.0,1.0,4.0,5.0
sabina-johansson,Sabina Johansson,,0.0,1.0,1.0,4.0,5.0
viljo-petersson-dahl,Viljo Petersson-Dahl,,0.0,1.0,1.0,4.0,5.0
