player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
antoine-davis,Antoine Davis,P,,1.0,2.0,2.0,1.0,,,,,2.0,,6.0,31.0
ben-jagt,Ben Jagt,P,,,9.0,6.0,,2.0,1.0,,4.0,7.0,,101.0,-2.0
ben-katz,Ben Katz,P,3.0,,16.0,20.0,,2.0,1.0,,,24.0,3.0,69.0,208.0
benjamin-sadok,Benjamin Sadok,P,,,14.0,18.0,,,,,,21.0,2.0,23.0,48.0
brendan-mccann,Brendan McCann,P,,,5.0,6.0,,1.0,1.0,,4.0,8.0,2.0,31.0,18.0
charles-weinberg,Charles Weinberg,P,,1.0,14.0,11.0,1.0,,,,,13.0,,96.0,48.0
chris-bartoli,Chris Bartoli,P,1.0,,1.0,1.0,,,,,,1.0,,41.0,6.0
cole-davis-brand,Cole Davis-Brand,P,,,13.0,12.0,,1.0,1.0,,,15.0,2.0,51.0,119.0
colin-sunde,Colin Sunde,P,,1.0,1.0,2.0,,,,,,2.0,,10.0,23.0
elliott-chartock,Elliott Chartock,P,,1.0,17.0,26.0,,1.0,2.0,,,28.0,,22.0,118.0
ethan-fortin,Ethan Fortin,P,1.0,1.0,7.0,9.0,,,,,,9.0,1.0,36.0,71.0
gustav-haflin,Gustav Haflin,P,,,1.0,2.0,,,,,,3.0,,19.0,10.0
ivan-tran,Ivan Tran,P,1.0,,1.0,2.0,,,,,,2.0,,-9.0,19.0
jack-williams,Jack Williams,P,,,13.0,12.0,1.0,2.0,,,,13.0,1.0,123.0,152.0
jay-clark,Jay Clark,P,,,8.0,8.0,,,,,,9.0,1.0,26.0,44.0
jeff-babbitt,Jeff Babbitt,P,,3.0,14.0,9.0,,,,,,9.0,,167.0,63.0
john-lithio,John Lithio,P,,,7.0,5.0,,,1.0,,,6.0,1.0,48.0,13.0
josue-alorro,Josue Alorro,P,1.0,2.0,18.0,18.0,,,,,5.0,18.0,,38.0,111.0
marques-brownlee,Marques Brownlee,P,1.0,1.0,11.0,8.0,,,1.0,,11.0,11.0,2.0,117.0,44.0
matt-labar,Matt LaBar,P,,2.0,7.0,5.0,1.0,,,,,6.0,,49.0,10.0
matt-stevens,Matt Stevens,P,,,7.0,6.0,,,,,,6.0,,44.0,-8.0
mike-drost,Mike Drost,P,,2.0,9.0,8.0,,,,,,10.0,2.0,98.0,54.0
nathanial-dick,Nathanial Dick,P,,,1.0,2.0,,,1.0,1.0,,2.0,,3.0,46.0
oliver-chartock,Oliver Chartock,P,,,12.0,15.0,,1.0,2.0,,,16.0,1.0,-5.0,152.0
orion-cable,Orion Cable,P,,,3.0,3.0,1.0,,,,,3.0,,27.0,-13.0
oscar-graff,Oscar Graff,P,,,4.0,1.0,,1.0,,,,3.0,2.0,19.0,6.0
oscar-kohut,Oscar Kohut,P,,,1.0,1.0,,,,,,1.0,,22.0,10.0
phillip-joyce,Phillip Joyce,P,,1.0,,,1.0,,,,,,,,
ray-tetreault,Ray Tetreault,P,1.0,,8.0,7.0,,,,,,9.0,2.0,53.0,12.0
rocco-linehan,Rocco Linehan,P,,1.0,3.0,1.0,,1.0,,,,1.0,,25.0,-6.0
ryan-drost,Ryan Drost,P,,2.0,9.0,6.0,,,,,,8.0,,116.0,10.0
ryan-holmes,Ryan Holmes,P,,,1.0,1.0,,,,,,1.0,,12.0,13.0
ryan-osgar,Ryan Osgar,P,5.0,,22.0,20.0,,,,1.0,,21.0,,177.0,114.0
simon-carapella,Simon Carapella,P,2.0,,14.0,10.0,,,1.0,1.0,,14.0,4.0,79.0,104.0
solomon-rueschemeyer-bailey,Solomon Rueschemeyer-Bailey,P,,,20.0,24.0,,,1.0,,,26.0,,15.0,171.0
tanner-halkyard,Tanner Halkyard,P,,,5.0,3.0,,1.0,,,,4.0,1.0,79.0,11.0
tyler-chan,Tyler Chan,P,,,8.0,12.0,,,,,,12.0,,34.0,76.0
