player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
bg-lister,BG Lister,,5.0,0.0,1.0,10.0,2.0,0.0,21.0,0.0,0.0,18.0,0.0,0.0,,,1.0
bl-couch,BL Couch,,18.0,2.0,0.0,9.0,19.0,1.0,18.0,0.0,0.0,21.0,0.0,0.0,,,1.0
c-connolly,C Connolly,,19.0,3.0,0.0,6.0,23.0,0.0,,,,,,,,,1.0
h-richards,H Richards,,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,1.0,,1.0
hammad-azam,Hammad Azam,,18.0,1.0,0.0,7.0,11.0,0.0,,,,,,,,,1.0
hassan-khan,Hassan Khan,,1.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,30.0,4.0,0.0,,,1.0
j-fraser-mcgurk,J Fraser-McGurk,,7.0,0.0,0.0,3.0,4.0,0.0,,,,,,,1.0,,1.0
ka-pollard,KA Pollard,,6.0,0.0,0.0,5.0,5.0,0.0,12.0,0.0,0.0,11.0,1.0,1.0,1.0,,1.0
le-plunkett,LE Plunkett,,7.0,1.0,0.0,11.0,7.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,,1.0
md-patel,MD Patel,,32.0,0.0,0.0,1.0,33.0,2.0,,,,,,,1.0,,1.0
mg-bracewell,MG Bracewell,,20.0,1.0,0.0,4.0,18.0,0.0,,,,,,,1.0,,1.0
mw-short,MW Short,,6.0,1.0,0.0,1.0,6.0,0.0,24.0,0.0,0.0,22.0,3.0,1.0,,,1.0
n-pooran,N Pooran,,3.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,1.0,1.0
np-kenjige,NP Kenjige,,5.0,0.0,1.0,10.0,3.0,0.0,24.0,0.0,1.0,43.0,2.0,3.0,,,1.0
q-de-kock,Q de Kock,,24.0,4.0,0.0,2.0,33.0,1.0,,,,,,,3.0,,1.0
r-ugarkar,R Ugarkar,,,,,,,,19.0,1.0,1.0,19.0,3.0,1.0,,,1.0
sp-krishnamurthi,SP Krishnamurthi,,7.0,1.0,0.0,4.0,5.0,0.0,,,,,,,1.0,,1.0
t-luus,T Luus,,7.0,0.0,0.0,8.0,8.0,1.0,24.0,0.0,0.0,32.0,1.0,1.0,1.0,,1.0
ta-boult,TA Boult,,13.0,0.0,1.0,9.0,22.0,2.0,24.0,0.0,0.0,19.0,2.0,0.0,1.0,,1.0
tl-seifert,TL Seifert,,5.0,0.0,0.0,2.0,1.0,0.0,,,,,,,2.0,,1.0
tajinder-singh,Tajinder Singh,,6.0,0.0,0.0,6.0,4.0,0.0,12.0,0.0,0.0,7.0,0.0,1.0,,,1.0
xc-bartlett,XC Bartlett,,24.0,2.0,0.0,8.0,44.0,4.0,24.0,0.0,0.0,27.0,1.0,0.0,1.0,,1.0
