player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alyssa-thomas,Alyssa Thomas,F,6.0,,15.0,,,,0.417,12.0,5.0,5.0,0.8,5.0,4.0,37.35,1.0,1.0,14.0,16.0,3.0,4.0
amanda-zahui-b,Amanda Zahui B.,,1.0,,,0.333,3.0,1.0,0.25,4.0,1.0,2.0,,2.0,,8.916666666666666,1.0,-2.0,3.0,1.0,,
ariel-atkins,Ariel Atkins,,3.0,,,,5.0,,0.222,9.0,2.0,3.0,1.0,4.0,4.0,32.8,1.0,-4.0,8.0,1.0,,
brionna-jones,Brionna Jones,,3.0,,7.0,,,,0.5,8.0,4.0,5.0,0.875,8.0,7.0,27.333333333333332,3.0,1.0,15.0,10.0,2.0,2.0
brittney-sykes,Brittney Sykes,W,4.0,,4.0,,,,0.25,4.0,1.0,2.0,1.0,2.0,2.0,25.116666666666667,,-3.0,4.0,4.0,1.0,2.0
dewanna-bonner,DeWanna Bonner,,2.0,,2.0,0.2,5.0,1.0,0.353,17.0,6.0,3.0,0.727,11.0,8.0,31.266666666666666,1.0,7.0,21.0,3.0,2.0,
elena-delle-donne,Elena Delle Donne,,1.0,2.0,11.0,0.333,3.0,1.0,0.412,17.0,7.0,5.0,0.8,5.0,4.0,33.483333333333334,,-4.0,19.0,11.0,1.0,4.0
kristi-toliver,Kristi Toliver,,,,,0.333,3.0,1.0,0.333,3.0,1.0,2.0,,,,9.633333333333333,,-4.0,3.0,,,1.0
natasha-cloud,Natasha Cloud,W,6.0,1.0,2.0,,3.0,,0.4,10.0,4.0,3.0,1.0,5.0,5.0,32.833333333333336,1.0,-5.0,13.0,3.0,2.0,3.0
natisha-hiedeman,Natisha Hiedeman,G,3.0,,2.0,,3.0,,0.333,9.0,3.0,3.0,,,,22.083333333333332,,-10.0,6.0,2.0,,
olivia-nelson-ododa,Olivia Nelson-Ododa,,,2.0,4.0,,,,1.0,1.0,1.0,2.0,0.5,6.0,3.0,15.316666666666666,1.0,10.0,5.0,5.0,,
rebecca-allen,Rebecca Allen,W,,1.0,6.0,0.4,5.0,2.0,0.286,7.0,2.0,1.0,0.5,2.0,1.0,23.766666666666666,,13.0,7.0,6.0,,
shakira-austin,Shakira Austin,F,2.0,1.0,10.0,,,,0.714,14.0,10.0,4.0,0.333,3.0,1.0,26.383333333333333,1.0,-4.0,21.0,11.0,,1.0
shatori-walker-kimbrough,Shatori Walker-Kimbrough,,1.0,1.0,1.0,,3.0,,,4.0,,2.0,,,,19.883333333333333,,-3.0,,1.0,,
tianna-hawkins,Tianna Hawkins,,,,6.0,,1.0,,0.25,4.0,1.0,2.0,1.0,1.0,1.0,10.95,,-1.0,3.0,6.0,,
tiffany-hayes,Tiffany Hayes,G,2.0,,1.0,0.333,3.0,1.0,0.3,10.0,3.0,1.0,0.5,2.0,1.0,22.533333333333335,2.0,-10.0,8.0,3.0,,2.0
tyasha-harris,Tyasha Harris,,1.0,,1.0,0.5,2.0,1.0,0.25,4.0,1.0,2.0,0.5,2.0,1.0,20.35,,18.0,4.0,1.0,,
