player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
abdi-mohamed,Abdi Mohamed,FB,2.0,0.3521,19.0224,4.5277,3.0,,,1.8773,,5.0,,13.0,1993.0,0.7977,1132.0,9.352,0.8262,1.4733,,10.0,,7.0,1.6479,1.1227,,1.3075,2.7706,0.7894,0.3394
abu-danladi,Abu Danladi,ST,0.0,0.0,15.0263,-5.6312,0.0,,,-0.6562,,0.0,,0.0,38.0,0.75,12.0,-0.5786,-4.8213,0.0,,1.0,,1.0,0.0,0.6562,,0.131,0.6562,0.7982,0.0386
alex-tambakis,Alex Tambakis,GK,0.0,-0.0239,29.9983,20.4936,0.0,41.0,5.0369,0.0,1.1401,0.0,0.1732,1.0,3454.0,0.7886,1263.0,-22.6671,-1.7947,0.0,80.0,0.0,127.0,0.0,0.0239,0.0,35.9631,0.0,0.0239,0.8065,0.0
anthony-herbert,Anthony Herbert,CB,0.0,-0.8284,25.1754,10.5599,0.0,,,-0.4002,,0.0,,4.0,2060.0,0.8316,1217.0,-3.0824,-0.2533,0.0,,4.0,,0.0,0.8284,0.4002,,-0.4002,1.2286,0.8341,0.2239
arturo-astorga,Arturo Astorga,FB,1.0,-0.2945,17.1594,2.2699,0.0,,,-0.3756,,1.0,,13.0,1765.0,0.8521,906.0,29.8106,3.2903,0.0,,3.0,,3.0,1.2945,0.3756,,-0.1896,1.6701,0.8192,0.3374
avionne-flanagan,Avionne Flanagan,FB,2.0,0.1812,17.4664,1.687,0.0,,,-2.7443,,2.0,,11.0,1196.0,0.6145,275.0,-13.3249,-4.8454,0.0,,23.0,,5.0,1.8188,2.7443,,-1.9693,4.5631,0.663,1.2025
christopher-gloster,Christopher Gloster,FB,0.0,-2.0771,19.9645,2.492,0.0,,,-0.5156,,0.0,,19.0,2795.0,0.803,1538.0,5.6216,0.3655,0.0,,7.0,,3.0,2.0771,0.5156,,0.1439,2.5927,0.7993,0.2469
daniel-bruce,Daniel Bruce,FB,3.0,1.0132,12.4518,-0.9591,5.0,,,-1.4604,,8.0,,20.0,1490.0,0.7247,247.0,-8.3116,-3.365,1.8023,,37.0,,12.0,1.9868,6.4604,,-2.6476,8.4472,0.7583,3.0093
dayonn-harris,Dayonn Harris,W,2.0,0.6775,17.7273,0.3338,1.0,,,-0.7443,,3.0,,12.0,793.0,0.6483,236.0,-14.502,-6.1449,0.6617,,17.0,,9.0,1.3225,1.7443,,0.8638,3.0668,0.7098,0.9285
derek-lozano,Derek Lozano,AM,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,6.0,0.0,1.0,-0.0804,-8.0407,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0804,0.0
