player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
arthur-rogers,Arthur Rogers,FB,11.0,0.9991,27.6036,9.9304,2.0,,,-0.1426,,13.0,,92.0,3381.0,0.7582,2167.0,80.6389,3.7212,0.1328,,26.0,,8.0,10.0009,2.1426,,-0.2255,12.1435,0.721,0.5451
billy-king,Billy King,W,5.0,-0.3828,19.3481,-0.8512,8.0,,,3.1841,,13.0,,59.0,2943.0,0.8087,878.0,20.7768,2.3664,2.293,,41.0,,17.0,5.3828,4.8159,,0.8497,10.1988,0.785,2.4338
brandon-rosas,Brandon Rosas,ST,0.0,0.0,16.4862,-3.7273,0.0,,,-0.4309,,0.0,,0.0,201.0,0.814,43.0,0.9138,2.1252,0.0,,2.0,,0.0,0.0,0.4309,,-0.4309,0.4309,0.7927,0.4577
brecc-evans,Brecc Evans,CB,0.0,0.0,27.2507,11.6243,0.0,,,-0.5788,,0.0,,0.0,1748.0,0.8182,946.0,14.4798,1.5306,0.0,,9.0,,4.0,0.0,0.5788,,-0.0143,0.5788,0.8029,0.4497
bruno-manuel-rendón,Bruno Manuel Rendón,FB,3.0,-0.3786,22.9761,6.0393,5.0,,,-1.4802,,8.0,,21.0,2628.0,0.7124,1196.0,-14.3425,-1.1992,1.5158,,43.0,,18.0,3.3786,6.4802,,-0.6637,9.8588,0.7244,2.8913
daniel-robles,Daniel Robles,CM,2.0,0.5626,20.2562,2.3156,1.0,,,0.4663,,3.0,,7.0,683.0,0.815,200.0,-0.2638,-0.1319,1.2111,,5.0,,1.0,1.4374,0.5337,,-0.0938,1.9712,0.8163,0.3626
destan-norman,Destan Norman,CM,0.0,-0.2166,20.8513,3.3704,0.0,,,-0.064,,0.0,,3.0,235.0,0.8049,41.0,-0.1616,-0.3941,0.0,,2.0,,0.0,0.2166,0.064,,-0.064,0.2805,0.8088,0.0266
donald-benamna,Donald Benamna,W,0.0,-0.1376,18.2529,-1.0374,0.0,,,-0.6103,,0.0,,3.0,335.0,0.6792,53.0,-2.4422,-4.608,0.0,,7.0,,2.0,0.1376,0.6103,,-0.5367,0.7479,0.7253,0.5118
edward-delgado,Edward Delgado,GK,0.0,0.0,35.0776,25.6332,0.0,35.0,1.8501,0.0,1.0558,0.0,0.1803,0.0,3198.0,0.7612,959.0,17.0722,1.7802,0.0,86.0,0.0,122.0,0.0,0.0,0.0,33.1499,0.0,0.0,0.7434,0.0
enock-kwakwa,Enock Kwakwa,DM,0.0,-0.0516,23.7814,4.2152,0.0,,,-0.0353,,0.0,,1.0,1679.0,0.8726,628.0,16.7823,2.6723,0.0,,2.0,,0.0,0.0516,0.0353,,-0.0353,0.0869,0.8459,0.0315
irvin-parra,Irvin Parra,ST,1.0,0.2171,20.6915,5.3368,1.0,,,-0.068,,2.0,,3.0,241.0,0.625,56.0,-0.4204,-0.7506,0.0006,,6.0,,3.0,0.7829,1.068,,-0.2668,1.8509,0.6325,0.3752
jackson-dietrich,Jackson Dietrich,DM,1.0,-0.4647,20.6526,-1.322,1.0,,,-0.5837,,2.0,,15.0,1955.0,0.8588,687.0,-0.0258,-0.0037,0.3762,,23.0,,6.0,1.4647,1.5837,,-0.6917,3.0484,0.8588,0.791
johan-penaranda,Johan Penaranda,GK,0.0,0.0,38.3709,29.1575,0.0,5.0,1.7138,0.0,1.5215,0.0,0.2727,0.0,203.0,0.75,48.0,0.7081,1.4752,0.0,6.0,0.0,11.0,0.0,0.0,0.0,3.2862,0.0,0.0,0.7352,0.0
leo-folla,Leo Folla,CB,1.0,0.3516,25.3537,8.4624,0.0,,,-0.151,,1.0,,5.0,2237.0,0.8846,1144.0,13.1106,1.146,0.0,,3.0,,0.0,0.6484,0.151,,-0.151,0.7994,0.8732,0.089
lucky-opara,Lucky Opara,FB,5.0,1.6462,24.3527,5.7422,3.0,,,0.7321,,8.0,,33.0,3064.0,0.7696,1554.0,22.039,1.4182,2.6855,,22.0,,5.0,3.3538,2.2679,,-0.0102,5.6217,0.7554,1.7725
mark-hernández,Mark Hernández,W,2.0,0.5539,20.1644,4.3028,8.0,,,1.143,,10.0,,11.0,1383.0,0.6966,323.0,6.7125,2.0782,3.1999,,41.0,,10.0,1.4461,6.857,,-0.3874,8.3031,0.6758,2.9139
mccain-clarke,McCain Clarke,FB,0.0,0.0,19.5292,0.8612,0.0,,,0.0,,0.0,,0.0,129.0,0.625,24.0,-1.5441,-6.4338,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6893,0.0
