player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
abu-jayed,Abu Jayed,,,,,,,,12.0,0.0,0.0,14.0,1.0,1.0,,,1.0
abul-hasan,Abul Hasan,,,,,,,,24.0,0.0,0.0,30.0,1.0,0.0,,,1.0
dj-bravo,DJ Bravo,,10.0,1.0,1.0,7.0,13.0,0.0,18.0,0.0,0.0,17.0,0.0,1.0,,,1.0
djg-sammy,DJG Sammy,,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,1.0,11.0,0.0,0.0,,,1.0
dpmd-jayawardene,DPMD Jayawardene,,14.0,2.0,0.0,3.0,11.0,0.0,,,,,,,,,1.0
farhad-reza,Farhad Reza,,,,,,,,18.0,0.0,0.0,15.0,0.0,1.0,1.0,,1.0
kc-sangakkara,KC Sangakkara,,6.0,0.0,0.0,2.0,2.0,0.0,,,,,,,1.0,1.0,1.0
mehedi-hasan-miraz,Mehedi Hasan Miraz,,,,,,,,24.0,0.0,0.0,22.0,2.0,0.0,,,1.0
mehedi-maruf,Mehedi Maruf,,22.0,4.0,0.0,1.0,25.0,1.0,,,,,,,,,1.0
mohammad-sami,Mohammad Sami,,,,,,,,24.0,0.0,0.0,37.0,0.0,1.0,,,1.0
mohammad-shahid,Mohammad Shahid,,,,,,,,19.0,0.0,0.0,28.0,1.0,1.0,,,1.0
mominul-haque,Mominul Haque,,10.0,1.0,0.0,1.0,9.0,0.0,,,,,,,,,1.0
mosaddek-hossain,Mosaddek Hossain,,46.0,6.0,1.0,5.0,59.0,1.0,,,,,,,,1.0,1.0
nasir-hossain,Nasir Hossain,,,,,,,,18.0,0.0,0.0,24.0,0.0,0.0,,,1.0
nurul-hasan,Nurul Hasan,,,,,,,,,,,,,,,1.0,1.0
rs-bopara,RS Bopara,,22.0,1.0,0.0,6.0,20.0,0.0,18.0,0.0,0.0,34.0,0.0,3.0,,,1.0
rony-talukdar,Rony Talukdar,,9.0,2.0,0.0,2.0,14.0,1.0,,,,,,,,,1.0
sr-patel,SR Patel,,25.0,6.0,1.0,5.0,44.0,1.0,24.0,1.0,0.0,20.0,2.0,2.0,1.0,,1.0
sabbir-rahman,Sabbir Rahman,,39.0,3.0,0.0,3.0,31.0,0.0,,,,,,,,,1.0
shakib-al-hasan,Shakib Al Hasan,,1.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,18.0,1.0,0.0,1.0,,1.0
umar-akmal,Umar Akmal,,26.0,4.0,0.0,4.0,27.0,0.0,,,,,,,,,1.0
