player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-russell,AD Russell,,17.0,3.0,0.0,5.0,48.0,5.0,18.0,0.0,0.0,21.0,2.0,0.0,,1.0
aj-tye,AJ Tye,,,,,,,,24.0,0.0,0.0,37.0,1.0,0.0,,1.0
ca-lynn,CA Lynn,,10.0,2.0,0.0,1.0,10.0,0.0,,,,,,,,1.0
ch-gayle,CH Gayle,,13.0,2.0,0.0,2.0,20.0,2.0,,,,,,,,1.0
cv-varun,CV Varun,,,,,,,,18.0,0.0,0.0,35.0,1.0,0.0,,1.0
da-miller,DA Miller,,40.0,5.0,1.0,5.0,59.0,3.0,,,,,,,1.0,1.0
gc-viljoen,GC Viljoen,,,,,,,,24.0,0.0,0.0,36.0,1.0,2.0,,1.0
kd-karthik,KD Karthik,,1.0,0.0,1.0,6.0,1.0,0.0,,,,,,,1.0,1.0
kl-rahul,KL Rahul,,5.0,0.0,0.0,1.0,1.0,0.0,,,,,,,1.0,1.0
kuldeep-yadav,Kuldeep Yadav,,,,,,,,24.0,0.0,0.0,32.0,0.0,2.0,1.0,1.0
lh-ferguson,LH Ferguson,,,,,,,,24.0,0.0,0.0,42.0,1.0,2.0,,1.0
m-prasidh-krishna,M Prasidh Krishna,,,,,,,,24.0,0.0,0.0,42.0,0.0,1.0,1.0,1.0
ma-agarwal,MA Agarwal,,34.0,6.0,0.0,3.0,58.0,1.0,,,,,,,2.0,1.0
mandeep-singh,Mandeep Singh,,15.0,4.0,1.0,6.0,33.0,1.0,6.0,0.0,0.0,18.0,0.0,0.0,,1.0
mohammed-shami,Mohammed Shami,,,,,,,,24.0,0.0,1.0,44.0,1.0,0.0,,1.0
n-rana,N Rana,,34.0,2.0,0.0,4.0,63.0,7.0,,,,,,,,1.0
pp-chawla,PP Chawla,,,,,,,,18.0,0.0,0.0,26.0,1.0,0.0,,1.0
r-ashwin,R Ashwin,,,,,,,,24.0,0.0,0.0,47.0,0.0,1.0,,1.0
rv-uthappa,RV Uthappa,,50.0,6.0,1.0,3.0,67.0,2.0,,,,,,,,1.0
sn-khan,SN Khan,,13.0,2.0,0.0,4.0,13.0,0.0,,,,,,,,1.0
sp-narine,SP Narine,,9.0,1.0,0.0,2.0,24.0,3.0,12.0,0.0,0.0,26.0,0.0,0.0,,1.0
