player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,0.0,8.0,1.0,1.0,91.0,
boris-bede,Boris Bede,K,198.0,,,0.0,,,,,,,,,
cam-phillips,Cam Phillips,WR,,,,,,,,0.0,61.0,5.0,,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,1.0,80.0,3.0,,,
danny-vandervoort,Danny Vandervoort,WR,,,,,,,,1.0,7.0,1.0,,,
derel-walker,Derel Walker,WR,,,,,,,,0.0,114.0,7.0,,,
edm-dst,EDM DST,DST,,,0.0,,,,28.0,,,,,,1.0
edm-qb,EDM QB,QB,,0.0,,,2.0,216.0,,,,,,,
javon-leake,Javon LEAKE,RB,,,,,,,,,,,0.0,3.0,
kai-locksley,Kai Locksley,QB,,,,,,,,,,,0.0,7.0,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,0.0,64.0,4.0,,,
markeith-ambles,Markeith Ambles,WR,,,,,,,,0.0,32.0,3.0,,,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,0.0,,,1.0,273.0,,,,,0.0,15.0,
nick-arbuckle,Nick ARBUCKLE,QB,,0.0,,,2.0,271.0,,,,,0.0,4.0,
sergio-castillo,Sergio CASTILLO,K,134.0,,,0.0,,,,,,,,,
tor-dst,TOR DST,DST,,,2.0,,,,23.0,,,,,,2.0
tor-qb,TOR QB,QB,,0.0,,,1.0,310.0,,,,,,,
taylor-cornelius,Taylor Cornelius,QB,,1.0,,,1.0,185.0,,,,,0.0,51.0,
tommy-nield,Tommy Nield,WR,,,,,,,,0.0,33.0,2.0,,,
tre-ford,Tre FORD,QB,,1.0,,,0.0,0.0,,,,,,,
walter-fletcher,Walter FLETCHER,RB,,,,,,,,1.0,60.0,4.0,0.0,30.0,
