player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
brandon-fein,Brandon Fein,P,,,9.0,10.0,,1.0,1.0,,9.0,11.0,1.0,32.0,49.0
calvin-stoughton,Calvin Stoughton,P,,,,,1.0,,,,,,1.0,,
cody-spicer,Cody Spicer,P,,1.0,,,,,,,,,,,
connor-olson,Connor Olson,P,,,,,,3.0,2.0,2.0,,,,,
conor-bauman,Conor Bauman,P,1.0,,2.0,3.0,,,,,10.0,3.0,,-3.0,13.0
conor-tabor,Conor Tabor,P,1.0,,,,,,,,,,2.0,,
dexter-clyburn,Dexter Clyburn,P,7.0,,39.0,45.0,2.0,1.0,4.0,4.0,,47.0,2.0,345.0,420.0
dylan-nice,Dylan Nice,P,,,5.0,4.0,,1.0,1.0,,,4.0,,100.0,18.0
evan-magsig,Evan  Magsig,P,4.0,,45.0,55.0,,,2.0,2.0,4.0,59.0,3.0,87.0,520.0
felix-pronove,Felix Pronove,P,,1.0,,,,,,,,,1.0,,
gavin-may,Gavin May,P,2.0,2.0,10.0,6.0,,3.0,1.0,1.0,,6.0,,177.0,64.0
jackson-de-campos,Jackson de Campos,P,1.0,,4.0,3.0,,1.0,,,,3.0,,3.0,18.0
jay-froude,Jay Froude,P,,1.0,,,,,,1.0,,,,,
joe-anderson,Joe Anderson,WR/P,,,,,,2.0,,,,,,,
justin-abel,Justin Abel,P,,1.0,,,,,,,12.0,,,,
keenan-laurence,Keenan Laurence,P,3.0,1.0,16.0,11.0,,4.0,1.0,2.0,,12.0,1.0,218.0,208.0
matt-jackson,Matt Jackson,P,,1.0,,,,,,,,,,,
matthew-burke,Matthew Burke,P,,,3.0,3.0,,,,,,3.0,,7.0,5.0
matthew-crawford,Matthew Crawford,P,1.0,,7.0,9.0,,,2.0,1.0,,11.0,2.0,4.0,73.0
matthew-kissmann,Matthew Kissmann,P,,,4.0,8.0,,,,,,9.0,1.0,14.0,43.0
max-williams,Max Williams,P,,,10.0,6.0,,4.0,1.0,,,6.0,,213.0,6.0
mitchell-sayasene,Mitchell Sayasene,P,2.0,,7.0,6.0,,,,1.0,,7.0,,39.0,111.0
noah-coolman,Noah Coolman,P,1.0,2.0,,,,2.0,2.0,1.0,,,,,
quinn-finer,Quinn Finer,P,,,,,,4.0,,,,,3.0,,
raekwon-adkins,Raekwon Adkins,P,1.0,1.0,9.0,5.0,,3.0,1.0,,,6.0,1.0,188.0,-18.0
rafael-castro,Rafael Castro,P,,1.0,2.0,1.0,,1.0,,,,1.0,,4.0,-19.0
ray-mendoza,Ray Mendoza,P,,1.0,3.0,1.0,,1.0,,,,2.0,1.0,16.0,10.0
robin-vickers-batzdorf,Robin Vickers Batzdorf,P,,4.0,9.0,12.0,,,2.0,1.0,2.0,13.0,1.0,22.0,23.0
sam-goldstein,Sam Goldstein,P,1.0,,,,,,,,,,2.0,,
sandford-brown,Sandford Brown,P,,1.0,9.0,7.0,,1.0,1.0,,,7.0,,48.0,63.0
seth-faris,Seth Faris,P,1.0,,4.0,4.0,,,1.0,,,4.0,,48.0,-5.0
thomas-brewster,Thomas Brewster,P,,1.0,,,,,,,,,,,
tyler-nguyen,Tyler Nguyen,P,2.0,,4.0,4.0,,,,,,4.0,,17.0,29.0
walker-frankenberg,Walker Frankenberg,P,2.0,,38.0,35.0,,3.0,5.0,,,37.0,1.0,252.0,172.0
wyatt-berreman,Wyatt Berreman,P,,,2.0,1.0,1.0,1.0,,,,1.0,,9.0,14.0
